Date,Open,High,Low,Close
05/06/2022,"101.43","101.86","101.02","101.22"
05/05/2022,"101.34","102.01","101.15","101.42"
05/04/2022,"101.35","101.73","100.88","101.34"
05/03/2022,"101.07","101.43","100.87","101.35"
05/02/2022,"101.10","101.43","100.61","101.08"
04/29/2022,"102.13","102.43","100.79","100.96"
04/28/2022,"100.17","102.47","100.09","102.13"
04/27/2022,"99.20","100.31","99.03","100.17"
04/26/2022,"100.61","101.03","99.15","99.18"
04/25/2022,"101.07","101.36","99.80","100.61"
04/22/2022,"102.03","102.16","100.93","101.13"
04/21/2022,"102.33","102.96","101.86","102.05"
04/20/2022,"102.13","102.64","101.72","102.34"
04/19/2022,"100.60","102.19","100.59","102.13"
04/18/2022,"100.26","100.73","99.97","100.69"
04/15/2022,"99.89","100.55","99.79","100.24"
04/14/2022,"99.88","99.88","99.88","99.88"
04/13/2022,"99.17","100.06","99.09","100.01"
04/12/2022,"99.27","99.49","98.99","99.18"
04/11/2022,"98.75","99.87","98.62","99.25"
04/08/2022,"98.44","98.97","98.24","98.87"
04/07/2022,"98.69","98.84","98.19","98.45"
04/06/2022,"98.98","99.33","98.65","98.68"
04/05/2022,"98.32","99.29","98.02","98.99"
04/04/2022,"97.92","98.47","97.55","98.31"
04/01/2022,"97.31","98.42","97.27","97.88"
03/31/2022,"97.63","98.01","97.06","97.31"
03/30/2022,"98.29","98.58","97.10","97.63"
03/29/2022,"98.99","99.23","97.58","98.30"
03/28/2022,"97.79","100.16","97.70","98.97"
03/25/2022,"97.69","97.99","96.73","97.82"
03/24/2022,"96.43","97.70","96.23","97.68"
03/23/2022,"96.10","96.56","95.71","96.44"
03/22/2022,"94.88","96.15","94.84","96.10"
03/21/2022,"94.58","94.94","94.21","94.89"
03/18/2022,"93.92","94.63","93.65","94.53"
03/17/2022,"93.67","94.07","93.47","93.91"
03/16/2022,"92.68","93.71","92.57","93.66"
03/15/2022,"92.15","92.71","91.62","92.66"
03/14/2022,"92.21","92.60","91.93","92.15"
03/11/2022,"90.95","92.32","90.88","92.06"
03/10/2022,"90.44","91.06","90.28","90.95"
03/09/2022,"89.75","90.48","89.71","90.46"
03/08/2022,"89.95","90.31","89.65","89.73"
03/07/2022,"90.33","90.71","89.94","89.95"
03/04/2022,"91.06","91.15","89.79","90.27"
03/03/2022,"91.44","91.97","90.93","91.04"
03/02/2022,"90.19","91.49","90.08","91.46"
03/01/2022,"90.72","90.97","90.01","90.18"
02/28/2022,"90.31","91.01","90.03","90.70"
02/25/2022,"90.17","91.01","89.93","90.90"
02/24/2022,"90.32","90.41","89.23","90.17"
02/23/2022,"90.11","90.77","90.06","90.31"
02/22/2022,"89.97","90.56","89.68","90.12"
02/21/2022,"90.23","90.40","89.94","89.97"
02/18/2022,"90.44","90.96","90.17","90.21"
02/17/2022,"91.01","91.06","90.35","90.44"
02/16/2022,"90.88","91.40","90.79","90.98"
02/15/2022,"90.76","91.04","90.39","90.88"
02/14/2022,"90.79","90.92","90.02","90.76"
02/11/2022,"91.23","91.49","90.27","90.64"
02/10/2022,"91.18","91.71","91.03","91.21"
02/09/2022,"90.89","91.21","90.74","91.16"
02/08/2022,"90.85","91.08","90.72","90.92"
02/07/2022,"90.49","90.91","89.96","90.85"
02/04/2022,"90.69","90.79","90.14","90.42"
02/03/2022,"90.34","90.78","90.12","90.70"
02/02/2022,"90.40","90.51","89.94","90.36"
02/01/2022,"90.60","90.88","90.19","90.39"
01/31/2022,"90.27","90.82","90.21","90.63"
01/28/2022,"90.54","90.82","90.05","90.27"
01/27/2022,"90.52","91.17","90.09","90.55"
01/26/2022,"90.26","91.02","90.10","90.51"
01/25/2022,"90.18","90.43","89.79","90.30"
01/24/2022,"90.34","90.75","89.56","90.18"
01/21/2022,"91.24","91.30","90.28","90.37"
01/20/2022,"91.36","91.71","91.18","91.24"
01/19/2022,"91.55","91.94","91.27","91.35"
01/18/2022,"91.59","92.01","91.21","91.57"
01/17/2022,"90.94","91.66","90.94","91.57"
01/14/2022,"91.20","91.35","90.54","90.97"
01/13/2022,"91.64","91.81","91.14","91.19"
01/12/2022,"91.69","92.18","91.46","91.64"
01/11/2022,"90.85","91.81","90.82","91.69"
01/10/2022,"91.38","91.70","90.63","90.85"
01/07/2022,"91.03","91.51","90.95","91.38"
01/06/2022,"91.03","91.15","90.29","91.01"
01/05/2022,"91.41","91.53","90.85","91.02"
01/04/2022,"90.49","91.67","90.39","91.40"
01/03/2022,"91.05","91.16","90.22","90.47"
12/31/2021,"90.32","91.26","90.23","91.08"
12/30/2021,"89.88","90.37","89.81","90.32"
12/29/2021,"89.50","89.92","89.33","89.89"
12/28/2021,"89.83","89.90","89.44","89.52"
12/27/2021,"89.27","89.90","89.19","89.84"
12/24/2021,"89.30","89.45","89.11","89.29"
12/23/2021,"88.91","89.42","88.78","89.31"
12/22/2021,"88.35","88.96","88.19","88.91"
12/21/2021,"87.78","88.38","87.72","88.36"
12/20/2021,"88.21","88.31","87.44","87.80"
12/17/2021,"88.98","89.09","88.13","88.18"
12/16/2021,"88.85","89.46","88.64","89.00"
12/15/2021,"88.40","88.91","88.07","88.84"
12/14/2021,"88.66","88.85","88.36","88.43"
12/13/2021,"89.06","89.37","88.51","88.67"
12/10/2021,"89.26","89.61","88.98","89.09"
12/09/2021,"89.81","89.94","89.14","89.23"
12/08/2021,"89.87","90.37","89.49","89.84"
12/07/2021,"88.97","89.93","88.82","89.85"
12/06/2021,"87.80","89.03","87.80","88.98"
12/03/2021,"88.34","89.13","87.70","87.82"
12/02/2021,"87.96","88.67","87.84","88.38"
12/01/2021,"88.54","89.29","87.87","87.98"
11/30/2021,"89.12","89.42","88.02","88.55"
11/29/2021,"88.85","89.47","88.60","89.11"
11/26/2021,"91.21","91.24","88.40","88.63"
11/25/2021,"91.10","91.30","90.95","91.22"
11/24/2021,"90.87","91.24","90.54","91.10"
11/23/2021,"90.45","90.97","89.95","90.86"
11/22/2021,"90.17","90.60","90.07","90.47"
11/19/2021,"90.66","90.86","89.71","90.22"
11/18/2021,"90.48","90.74","90.22","90.66"
11/17/2021,"91.41","91.62","90.34","90.49"
11/16/2021,"91.19","91.49","91.08","91.42"
11/15/2021,"90.73","91.27","90.66","91.20"
11/12/2021,"90.66","90.87","90.44","90.79"
