Date,Open,High,Low,Close
02/10/2022,"1.2515","1.2598","1.2500","1.2549"
02/09/2022,"1.2533","1.2552","1.2494","1.2509"
02/08/2022,"1.2514","1.2537","1.2490","1.2532"
02/07/2022,"1.2545","1.2548","1.2469","1.2501"
02/04/2022,"1.2512","1.2538","1.2483","1.2521"
02/03/2022,"1.2476","1.2563","1.2457","1.2514"
02/02/2022,"1.2467","1.2482","1.2449","1.2475"
02/01/2022,"1.2469","1.2475","1.2416","1.2456"
01/31/2022,"1.2476","1.2553","1.2449","1.2466"
01/28/2022,"1.2459","1.2510","1.2439","1.2478"
01/27/2022,"1.2443","1.2486","1.2411","1.2458"
01/26/2022,"1.2399","1.2460","1.2366","1.2444"
01/25/2022,"1.2329","1.2422","1.2317","1.2405"
01/24/2022,"1.2357","1.2393","1.2279","1.2331"
01/21/2022,"1.2471","1.2482","1.2341","1.2356"
01/20/2022,"1.2467","1.2502","1.2448","1.2473"
01/19/2022,"1.2473","1.2507","1.2445","1.2466"
01/18/2022,"1.2471","1.2488","1.2431","1.2472"
01/17/2022,"1.2474","1.2517","1.2468","1.2473"
01/14/2022,"1.2487","1.2519","1.2469","1.2501"
01/13/2022,"1.2530","1.2561","1.2482","1.2488"
01/12/2022,"1.2591","1.2611","1.2508","1.2525"
01/11/2022,"1.2590","1.2611","1.2576","1.2592"
01/10/2022,"1.2487","1.2593","1.2472","1.2588"
01/07/2022,"1.2467","1.2507","1.2459","1.2486"
01/06/2022,"1.2428","1.2483","1.2400","1.2468"
01/05/2022,"1.2391","1.2458","1.2378","1.2434"
01/04/2022,"1.2377","1.2414","1.2345","1.2396"
01/03/2022,"1.2333","1.2391","1.2321","1.2387"
12/31/2021,"1.2331","1.2356","1.2286","1.2335"
12/30/2021,"1.2336","1.2366","1.2323","1.2335"
12/29/2021,"1.2324","1.2348","1.2310","1.2339"
12/28/2021,"1.2335","1.2350","1.2308","1.2320"
12/27/2021,"1.2315","1.2347","1.2281","1.2334"
12/24/2021,"1.2321","1.2347","1.2281","1.2312"
12/23/2021,"1.2282","1.2374","1.2265","1.2316"
12/22/2021,"1.2253","1.2298","1.2239","1.2279"
12/21/2021,"1.2171","1.2261","1.2156","1.2252"
12/20/2021,"1.2219","1.2245","1.2154","1.2172"
12/17/2021,"1.2246","1.2278","1.2199","1.2235"
12/16/2021,"1.2266","1.2360","1.2231","1.2249"
12/15/2021,"1.2226","1.2279","1.2209","1.2273"
12/14/2021,"1.2191","1.2236","1.2162","1.2225"
12/13/2021,"1.2207","1.2258","1.2174","1.2188"
12/10/2021,"1.2213","1.2234","1.2176","1.2219"
12/09/2021,"1.2165","1.2230","1.2143","1.2212"
12/08/2021,"1.2252","1.2269","1.2143","1.2155"
12/07/2021,"1.2276","1.2292","1.2234","1.2249"
12/06/2021,"1.2147","1.2290","1.2104","1.2277"
12/03/2021,"1.2249","1.2249","1.2135","1.2145"
12/02/2021,"1.2217","1.2275","1.2208","1.2243"
12/01/2021,"1.2223","1.2280","1.2209","1.2222"
11/30/2021,"1.2293","1.2313","1.2187","1.2216"
11/29/2021,"1.2323","1.2370","1.2283","1.2286"
11/26/2021,"1.2469","1.2476","1.2287","1.2313"
11/25/2021,"1.2447","1.2478","1.2423","1.2471"
11/24/2021,"1.2481","1.2521","1.2442","1.2448"
11/23/2021,"1.2500","1.2502","1.2438","1.2485"
11/22/2021,"1.2491","1.2508","1.2452","1.2501"
11/19/2021,"1.2495","1.2521","1.2414","1.2487"
11/18/2021,"1.2529","1.2546","1.2474","1.2493"
11/17/2021,"1.2491","1.2554","1.2483","1.2523"
11/16/2021,"1.2414","1.2505","1.2388","1.2492"
11/15/2021,"1.2354","1.2422","1.2334","1.2410"
11/12/2021,"1.2311","1.2398","1.2301","1.2358"
11/11/2021,"1.2312","1.2372","1.2292","1.2313"
11/10/2021,"1.2353","1.2389","1.2307","1.2307"
11/09/2021,"1.2385","1.2426","1.2341","1.2354"
11/08/2021,"1.2313","1.2412","1.2299","1.2391"
11/05/2021,"1.2323","1.2354","1.2279","1.2310"
11/04/2021,"1.2488","1.2488","1.2305","1.2320"
11/03/2021,"1.2451","1.2482","1.2405","1.2477"
11/02/2021,"1.2424","1.2478","1.2406","1.2452"
11/01/2021,"1.2535","1.2588","1.2414","1.2426"
10/29/2021,"1.2577","1.2585","1.2521","1.2533"
10/28/2021,"1.2618","1.2642","1.2567","1.2580"
10/27/2021,"1.2669","1.2685","1.2579","1.2615"
10/26/2021,"1.2664","1.2719","1.2647","1.2662"
10/25/2021,"1.2591","1.2668","1.2591","1.2663"
10/22/2021,"1.2664","1.2681","1.2592","1.2612"
10/21/2021,"1.2704","1.2719","1.2655","1.2666"
10/20/2021,"1.2728","1.2765","1.2687","1.2703"
10/19/2021,"1.2683","1.2743","1.2667","1.2725"
10/18/2021,"1.2683","1.2729","1.2665","1.2682"
10/15/2021,"1.2627","1.2731","1.2619","1.2694"
10/14/2021,"1.2628","1.2650","1.2595","1.2628"
10/13/2021,"1.2648","1.2666","1.2605","1.2621"
10/12/2021,"1.2613","1.2666","1.2580","1.2646"
10/11/2021,"1.2634","1.2678","1.2605","1.2612"
10/08/2021,"1.2632","1.2670","1.2619","1.2626"
10/07/2021,"1.2598","1.2657","1.2574","1.2649"
10/06/2021,"1.2649","1.2663","1.2580","1.2596"
10/05/2021,"1.2588","1.2657","1.2569","1.2650"
10/04/2021,"1.2613","1.2641","1.2553","1.2582"
10/01/2021,"1.2551","1.2622","1.2504","1.2605"
09/30/2021,"1.2551","1.2615","1.2537","1.2552"
09/29/2021,"1.2580","1.2598","1.2506","1.2550"
09/28/2021,"1.2680","1.2723","1.2545","1.2579"
09/27/2021,"1.2642","1.2733","1.2610","1.2683"
09/24/2021,"1.2680","1.2709","1.2628","1.2641"
09/23/2021,"1.2614","1.2707","1.2595","1.2685"
09/22/2021,"1.2615","1.2642","1.2564","1.2611"
09/21/2021,"1.2670","1.2705","1.2586","1.2616"
09/20/2021,"1.2814","1.2820","1.2656","1.2671"
09/17/2021,"1.2785","1.2828","1.2766","1.2810"
09/16/2021,"1.2730","1.2809","1.2721","1.2787"
09/15/2021,"1.2712","1.2737","1.2661","1.2731"
09/14/2021,"1.2748","1.2798","1.2695","1.2707"
09/13/2021,"1.2700","1.2777","1.2696","1.2764"
09/10/2021,"1.2688","1.2739","1.2674","1.2699"
09/09/2021,"1.2700","1.2733","1.2660","1.2683"
09/08/2021,"1.2679","1.2704","1.2638","1.2698"
09/07/2021,"1.2661","1.2682","1.2598","1.2682"
09/06/2021,"1.2667","1.2687","1.2653","1.2662"
09/03/2021,"1.2649","1.2683","1.2627","1.2665"
09/02/2021,"1.2606","1.2667","1.2599","1.2648"
09/01/2021,"1.2588","1.2641","1.2583","1.2609"
08/31/2021,"1.2616","1.2634","1.2559","1.2590"
08/30/2021,"1.2543","1.2626","1.2528","1.2621"
08/27/2021,"1.2574","1.2608","1.2525","1.2540"
08/26/2021,"1.2587","1.2612","1.2555","1.2576"
08/25/2021,"1.2530","1.2579","1.2518","1.2577"
08/24/2021,"1.2514","1.2553","1.2493","1.2532"
08/23/2021,"1.2495","1.2561","1.2476","1.2520"
08/20/2021,"1.2531","1.2540","1.2472","1.2495"
08/19/2021,"1.2615","1.2627","1.2518","1.2529"
08/18/2021,"1.2564","1.2645","1.2536","1.2613"
08/17/2021,"1.2624","1.2642","1.2540","1.2574"
08/16/2021,"1.2695","1.2717","1.2612","1.2631"
08/13/2021,"1.2736","1.2763","1.2689","1.2694"
08/12/2021,"1.2783","1.2792","1.2744","1.2751"
08/11/2021,"1.2765","1.2795","1.2748","1.2781"
08/10/2021,"1.2733","1.2793","1.2730","1.2777"
08/09/2021,"1.2689","1.2751","1.2680","1.2748"
08/06/2021,"1.2633","1.2705","1.2619","1.2693"
08/05/2021,"1.2598","1.2646","1.2578","1.2632"
08/04/2021,"1.2578","1.2628","1.2570","1.2591"
08/03/2021,"1.2571","1.2597","1.2550","1.2581"
08/02/2021,"1.2596","1.2620","1.2562","1.2567"
07/30/2021,"1.2652","1.2665","1.2583","1.2587"
07/29/2021,"1.2652","1.2693","1.2644","1.2650"
07/28/2021,"1.2693","1.2715","1.2650","1.2650"
07/27/2021,"1.2660","1.2698","1.2627","1.2692"
07/26/2021,"1.2638","1.2689","1.2616","1.2653"
07/23/2021,"1.2651","1.2675","1.2619","1.2642"
07/22/2021,"1.2588","1.2669","1.2565","1.2654"
07/21/2021,"1.2561","1.2595","1.2530","1.2587"
07/20/2021,"1.2552","1.2577","1.2503","1.2557"
07/19/2021,"1.2667","1.2672","1.2535","1.2554"
07/16/2021,"1.2691","1.2745","1.2653","1.2658"
07/15/2021,"1.2700","1.2733","1.2619","1.2690"
07/14/2021,"1.2667","1.2759","1.2665","1.2673"
07/13/2021,"1.2705","1.2716","1.2672","1.2691"
07/12/2021,"1.2706","1.2722","1.2663","1.2703"
07/09/2021,"1.2620","1.2709","1.2602","1.2705"
07/08/2021,"1.2768","1.2784","1.2567","1.2615"
07/07/2021,"1.2749","1.2782","1.2720","1.2776"
07/06/2021,"1.2767","1.2807","1.2739","1.2756"
07/05/2021,"1.2764","1.2783","1.2733","1.2769"
07/02/2021,"1.2739","1.2763","1.2711","1.2734"
07/01/2021,"1.2791","1.2819","1.2733","1.2737"
06/30/2021,"1.2740","1.2808","1.2737","1.2795"
06/29/2021,"1.2768","1.2773","1.2730","1.2745"
06/28/2021,"1.2757","1.2804","1.2729","1.2767"
06/25/2021,"1.2782","1.2788","1.2721","1.2728"
06/24/2021,"1.2837","1.2858","1.2764","1.2783"
06/23/2021,"1.2807","1.2844","1.2798","1.2822"
06/22/2021,"1.2789","1.2817","1.2751","1.2809"
06/21/2021,"1.2739","1.2799","1.2721","1.2792"
06/18/2021,"1.2765","1.2800","1.2716","1.2741"
06/17/2021,"1.2710","1.2787","1.2695","1.2781"
06/16/2021,"1.2648","1.2715","1.2643","1.2711"
06/15/2021,"1.2704","1.2706","1.2632","1.2652"
06/14/2021,"1.2687","1.2702","1.2647","1.2691"
06/11/2021,"1.2680","1.2704","1.2655","1.2665"
06/10/2021,"1.2644","1.2700","1.2613","1.2682"
06/09/2021,"1.2694","1.2720","1.2626","1.2647"
06/08/2021,"1.2733","1.2738","1.2654","1.2697"
06/07/2021,"1.2733","1.2754","1.2703","1.2727"
06/04/2021,"1.2744","1.2787","1.2727","1.2730"
06/03/2021,"1.2722","1.2773","1.2718","1.2745"
06/02/2021,"1.2694","1.2767","1.2680","1.2724"
06/01/2021,"1.2776","1.2800","1.2677","1.2698"
05/31/2021,"1.2779","1.2788","1.2748","1.2775"
05/28/2021,"1.2739","1.2782","1.2731","1.2771"
05/27/2021,"1.2685","1.2766","1.2655","1.2740"
05/26/2021,"1.2669","1.2699","1.2650","1.2682"
05/25/2021,"1.2702","1.2722","1.2652","1.2668"
05/24/2021,"1.2704","1.2726","1.2672","1.2697"
05/21/2021,"1.2733","1.2763","1.2695","1.2705"
05/20/2021,"1.2758","1.2774","1.2713","1.2734"
05/19/2021,"1.2740","1.2784","1.2725","1.2755"
05/18/2021,"1.2768","1.2792","1.2719","1.2738"
05/17/2021,"1.2723","1.2775","1.2691","1.2771"
05/14/2021,"1.2733","1.2747","1.2681","1.2709"
05/13/2021,"1.2778","1.2789","1.2709","1.2729"
05/12/2021,"1.2779","1.2820","1.2759","1.2777"
05/11/2021,"1.2723","1.2798","1.2712","1.2778"
05/10/2021,"1.2590","1.2741","1.2590","1.2724"
