Date,Open,High,Low,Close
02/21/2024,"110.93","111.33","110.83","111.29"
02/20/2024,"111.30","111.45","110.66","110.92"
02/19/2024,"111.34","111.46","111.19","111.29"
02/16/2024,"111.34","111.62","111.28","111.35"
02/15/2024,"111.18","111.39","110.63","111.36"
02/14/2024,"111.15","111.35","110.91","111.18"
02/13/2024,"111.03","111.42","110.71","111.14"
02/12/2024,"110.69","111.20","110.56","111.03"
02/09/2024,"110.95","111.28","110.73","110.93"
02/08/2024,"110.07","111.04","109.90","110.94"
02/07/2024,"109.64","110.15","109.53","110.05"
02/06/2024,"109.81","109.95","109.44","109.63"
02/05/2024,"110.11","110.39","109.72","109.80"
02/02/2024,"109.36","110.38","109.31","110.22"
02/01/2024,"109.37","109.52","108.79","109.37"
01/31/2024,"110.16","110.22","109.09","109.39"
01/30/2024,"109.96","110.26","109.65","110.16"
01/29/2024,"110.08","110.23","109.70","109.96"
01/26/2024,"109.58","110.22","109.38","110.10"
01/25/2024,"109.07","109.69","108.91","109.57"
01/24/2024,"110.23","110.36","108.87","109.07"
01/23/2024,"109.89","110.25","109.23","110.22"
01/22/2024,"110.03","110.48","109.79","109.88"
01/19/2024,"109.85","110.38","109.69","110.32"
01/18/2024,"109.69","109.88","109.37","109.84"
01/17/2024,"109.10","109.90","108.94","109.71"
01/16/2024,"108.53","109.22","108.25","109.07"
01/15/2024,"107.96","108.78","107.96","108.55"
01/12/2024,"108.45","108.89","107.99","108.00"
01/11/2024,"108.94","109.23","108.43","108.45"
01/10/2024,"107.90","108.99","107.75","108.95"
01/09/2024,"108.06","108.09","107.23","107.89"
01/08/2024,"108.15","108.44","107.44","108.06"
01/05/2024,"108.33","109.03","108.03","108.23"
01/04/2024,"107.30","108.44","107.00","108.34"
01/03/2024,"106.57","107.62","106.44","107.30"
01/02/2024,"106.42","107.08","106.22","106.58"
01/01/2024,"106.33","106.64","105.41","106.45"
12/29/2023,"106.89","107.22","106.35","106.47"
12/28/2023,"107.39","107.39","106.31","106.88"
12/27/2023,"107.89","108.28","107.12","107.38"
12/26/2023,"107.39","108.00","107.04","107.90"
12/25/2023,"107.08","107.63","106.94","107.36"
12/22/2023,"107.00","107.59","106.83","107.38"
12/21/2023,"107.37","107.49","106.57","107.00"
12/20/2023,"107.88","108.05","107.35","107.39"
12/19/2023,"106.56","108.29","106.20","107.88"
12/18/2023,"106.08","106.98","106.08","106.56"
12/15/2023,"105.82","106.42","105.70","106.24"
12/14/2023,"105.70","105.90","104.72","105.84"
12/13/2023,"107.03","107.35","105.68","105.69"
12/12/2023,"107.68","107.69","106.81","107.03"
12/11/2023,"106.57","108.03","106.52","107.67"
12/08/2023,"105.97","106.81","104.88","106.71"
12/07/2023,"108.36","108.39","104.20","105.97"
12/06/2023,"108.26","108.76","108.20","108.37"
12/05/2023,"108.74","108.84","107.97","108.26"
12/04/2023,"108.76","108.85","108.14","108.73"
12/01/2023,"109.29","109.66","108.55","108.78"
11/30/2023,"108.33","109.47","108.05","109.29"
11/29/2023,"108.64","108.86","108.19","108.35"
11/28/2023,"109.19","109.49","108.58","108.66"
11/27/2023,"109.53","109.78","108.94","109.20"
11/24/2023,"109.17","109.99","108.89","109.61"
11/23/2023,"109.26","109.26","108.90","109.18"
11/22/2023,"108.30","109.31","108.04","109.23"
11/21/2023,"108.13","108.44","107.22","108.30"
11/20/2023,"108.97","109.31","107.93","108.12"
11/17/2023,"109.58","109.63","108.71","109.01"
11/16/2023,"110.64","110.72","109.27","109.57"
11/15/2023,"109.81","110.68","109.58","110.64"
11/14/2023,"109.91","109.98","109.51","109.81"
11/13/2023,"109.79","110.02","109.46","109.88"
11/10/2023,"109.60","109.85","109.33","109.77"
11/09/2023,"109.46","109.80","109.33","109.62"
11/08/2023,"109.22","109.50","109.13","109.45"
11/07/2023,"109.53","109.62","109.21","109.22"
