Date,Open,High,Low,Close
05/24/2022,"1.0691","1.0750","1.0547","1.0736"
05/23/2022,"1.0563","1.0699","1.0558","1.0692"
05/20/2022,"1.0587","1.0600","1.0533","1.0565"
05/19/2022,"1.0471","1.0609","1.0460","1.0586"
05/18/2022,"1.0550","1.0565","1.0461","1.0465"
05/17/2022,"1.0434","1.0556","1.0429","1.0553"
05/16/2022,"1.0413","1.0445","1.0390","1.0433"
05/13/2022,"1.0382","1.0421","1.0351","1.0413"
05/12/2022,"1.0513","1.0531","1.0358","1.0383"
05/11/2022,"1.0529","1.0578","1.0506","1.0515"
05/10/2022,"1.0560","1.0587","1.0527","1.0532"
05/09/2022,"1.0557","1.0594","1.0496","1.0562"
