Date,Open,High,Low,Close
03/01/2022,"1.9812","1.9868","1.9682","1.9725"
02/28/2022,"2.0120","2.0126","1.9789","1.9798"
02/25/2022,"1.9994","2.0036","1.9843","1.9886"
02/24/2022,"2.0003","2.0128","1.9955","1.9991"
02/23/2022,"2.0177","2.0217","1.9960","2.0000"
02/22/2022,"2.0299","2.0332","2.0092","2.0178"
02/21/2022,"2.0318","2.0340","2.0214","2.0303"
02/18/2022,"2.0356","2.0369","2.0244","2.0290"
02/17/2022,"2.0338","2.0368","2.0264","2.0353"
02/16/2022,"2.0390","2.0429","2.0317","2.0340"
02/15/2022,"2.0450","2.0484","2.0374","2.0396"
02/14/2022,"2.0392","2.0499","2.0373","2.0444"
02/11/2022,"2.0318","2.0430","2.0282","2.0405"
02/10/2022,"2.0245","2.0354","2.0228","2.0315"
02/09/2022,"2.0376","2.0403","2.0223","2.0259"
02/08/2022,"2.0412","2.0449","2.0338","2.0365"
02/07/2022,"2.0508","2.0530","2.0373","2.0409"
02/04/2022,"2.0430","2.0531","2.0361","2.0449"
02/03/2022,"2.0472","2.0538","2.0362","2.0417"
02/02/2022,"2.0372","2.0482","2.0338","2.0466"
02/01/2022,"2.0449","2.0484","2.0346","2.0371"
01/31/2022,"2.0444","2.0486","2.0365","2.0447"
01/28/2022,"2.0328","2.0504","2.0297","2.0482"
01/27/2022,"2.0241","2.0362","2.0213","2.0331"
01/26/2022,"2.0191","2.0257","2.0158","2.0236"
01/25/2022,"2.0130","2.0249","2.0104","2.0193"
01/24/2022,"2.0174","2.0210","2.0076","2.0131"
01/21/2022,"2.0129","2.0233","2.0115","2.0180"
01/20/2022,"2.0063","2.0166","2.0050","2.0126"
01/19/2022,"2.0072","2.0101","2.0022","2.0066"
01/18/2022,"1.9985","2.0154","1.9985","2.0086"
01/17/2022,"2.0079","2.0137","2.0044","2.0075"
01/14/2022,"1.9971","2.0112","1.9965","2.0094"
01/13/2022,"2.0004","2.0060","1.9937","1.9974"
01/12/2022,"2.0094","2.0137","1.9991","2.0007"
