Date,Open,High,Low,Close
05/06/2022,"0.7114","0.7135","0.7061","0.7077"
05/05/2022,"0.7259","0.7267","0.7077","0.7112"
05/04/2022,"0.7095","0.7266","0.7088","0.7260"
05/03/2022,"0.7049","0.7147","0.7046","0.7096"
05/02/2022,"0.7074","0.7083","0.7029","0.7052"
04/29/2022,"0.7096","0.7180","0.7058","0.7062"
04/28/2022,"0.7126","0.7163","0.7055","0.7098"
04/27/2022,"0.7123","0.7191","0.7102","0.7127"
04/26/2022,"0.7177","0.7230","0.7118","0.7125"
04/25/2022,"0.7254","0.7258","0.7135","0.7179"
04/22/2022,"0.7373","0.7378","0.7234","0.7243"
04/21/2022,"0.7450","0.7458","0.7364","0.7370"
04/20/2022,"0.7369","0.7459","0.7369","0.7451"
04/19/2022,"0.7350","0.7400","0.7344","0.7376"
04/18/2022,"0.7391","0.7418","0.7342","0.7348"
04/15/2022,"0.7418","0.7424","0.7391","0.7394"
04/14/2022,"0.7451","0.7469","0.7397","0.7419"
04/13/2022,"0.7457","0.7475","0.7392","0.7455"
04/12/2022,"0.7418","0.7494","0.7399","0.7453"
04/11/2022,"0.7454","0.7466","0.7413","0.7416"
04/08/2022,"0.7481","0.7493","0.7426","0.7460"
04/07/2022,"0.7511","0.7521","0.7466","0.7479"
04/06/2022,"0.7577","0.7594","0.7486","0.7512"
04/05/2022,"0.7542","0.7662","0.7535","0.7578"
04/04/2022,"0.7499","0.7557","0.7482","0.7544"
04/01/2022,"0.7483","0.7525","0.7472","0.7501"
03/31/2022,"0.7509","0.7518","0.7470","0.7485"
03/30/2022,"0.7506","0.7537","0.7502","0.7511"
03/29/2022,"0.7490","0.7518","0.7455","0.7508"
03/28/2022,"0.7504","0.7541","0.7466","0.7492"
03/25/2022,"0.7513","0.7537","0.7495","0.7516"
03/24/2022,"0.7499","0.7529","0.7466","0.7514"
03/23/2022,"0.7468","0.7508","0.7450","0.7498"
03/22/2022,"0.7400","0.7473","0.7375","0.7471"
03/21/2022,"0.7425","0.7426","0.7373","0.7401"
03/18/2022,"0.7376","0.7419","0.7362","0.7414"
03/17/2022,"0.7290","0.7394","0.7282","0.7375"
03/16/2022,"0.7194","0.7297","0.7180","0.7289"
03/15/2022,"0.7188","0.7228","0.7166","0.7196"
03/14/2022,"0.7295","0.7300","0.7186","0.7187"
03/11/2022,"0.7357","0.7368","0.7282","0.7292"
03/10/2022,"0.7322","0.7369","0.7287","0.7358"
03/09/2022,"0.7270","0.7338","0.7264","0.7320"
03/08/2022,"0.7319","0.7349","0.7246","0.7271"
03/07/2022,"0.7361","0.7439","0.7311","0.7316"
03/04/2022,"0.7329","0.7381","0.7300","0.7374"
03/03/2022,"0.7297","0.7348","0.7276","0.7328"
03/02/2022,"0.7254","0.7308","0.7245","0.7298"
03/01/2022,"0.7263","0.7291","0.7238","0.7253"
02/28/2022,"0.7231","0.7267","0.7167","0.7262"
02/25/2022,"0.7163","0.7238","0.7144","0.7231"
02/24/2022,"0.7233","0.7234","0.7094","0.7162"
02/23/2022,"0.7220","0.7285","0.7217","0.7234"
02/22/2022,"0.7190","0.7234","0.7171","0.7218"
02/21/2022,"0.7168","0.7223","0.7165","0.7188"
02/18/2022,"0.7188","0.7229","0.7164","0.7176"
02/17/2022,"0.7195","0.7218","0.7150","0.7187"
02/16/2022,"0.7152","0.7206","0.7143","0.7194"
02/15/2022,"0.7127","0.7157","0.7102","0.7153"
02/14/2022,"0.7136","0.7151","0.7086","0.7126"
02/11/2022,"0.7167","0.7186","0.7109","0.7135"
02/10/2022,"0.7180","0.7250","0.7148","0.7166"
02/09/2022,"0.7148","0.7195","0.7141","0.7179"
02/08/2022,"0.7125","0.7148","0.7106","0.7146"
02/07/2022,"0.7077","0.7131","0.7064","0.7127"
02/04/2022,"0.7140","0.7153","0.7051","0.7078"
02/03/2022,"0.7135","0.7169","0.7110","0.7138"
02/02/2022,"0.7129","0.7159","0.7118","0.7134"
02/01/2022,"0.7068","0.7131","0.7033","0.7128"
01/31/2022,"0.6996","0.7078","0.6986","0.7070"
01/28/2022,"0.7034","0.7047","0.6967","0.6992"
01/27/2022,"0.7115","0.7123","0.7023","0.7033"
01/26/2022,"0.7155","0.7182","0.7095","0.7113"
01/25/2022,"0.7141","0.7173","0.7121","0.7154"
01/24/2022,"0.7175","0.7189","0.7090","0.7144"
01/21/2022,"0.7225","0.7233","0.7171","0.7183"
01/20/2022,"0.7213","0.7277","0.7207","0.7226"
01/19/2022,"0.7185","0.7239","0.7177","0.7210"
01/18/2022,"0.7215","0.7229","0.7169","0.7184"
01/17/2022,"0.7230","0.7230","0.7195","0.7212"
01/14/2022,"0.7286","0.7295","0.7198","0.7208"
01/13/2022,"0.7286","0.7315","0.7273","0.7281"
01/12/2022,"0.7209","0.7293","0.7200","0.7283"
01/11/2022,"0.7172","0.7215","0.7154","0.7211"
01/10/2022,"0.7179","0.7203","0.7148","0.7174"
01/07/2022,"0.7162","0.7189","0.7130","0.7179"
01/06/2022,"0.7221","0.7224","0.7146","0.7166"
01/05/2022,"0.7233","0.7273","0.7215","0.7222"
01/04/2022,"0.7189","0.7250","0.7184","0.7240"
01/03/2022,"0.7262","0.7278","0.7183","0.7192"
12/31/2021,"0.7251","0.7278","0.7244","0.7265"
12/30/2021,"0.7253","0.7276","0.7243","0.7249"
12/29/2021,"0.7229","0.7273","0.7204","0.7249"
12/28/2021,"0.7238","0.7265","0.7219","0.7224"
12/27/2021,"0.7226","0.7246","0.7205","0.7240"
12/24/2021,"0.7245","0.7248","0.7217","0.7222"
12/23/2021,"0.7214","0.7253","0.7196","0.7244"
12/22/2021,"0.7154","0.7221","0.7120","0.7215"
12/21/2021,"0.7111","0.7157","0.7099","0.7156"
12/20/2021,"0.7142","0.7143","0.7082","0.7112"
12/17/2021,"0.7184","0.7187","0.7122","0.7126"
12/16/2021,"0.7167","0.7225","0.7145","0.7185"
12/15/2021,"0.7103","0.7178","0.7092","0.7173"
12/14/2021,"0.7133","0.7137","0.7090","0.7106"
12/13/2021,"0.7161","0.7177","0.7110","0.7131"
12/10/2021,"0.7149","0.7184","0.7132","0.7171"
12/09/2021,"0.7173","0.7188","0.7135","0.7150"
12/08/2021,"0.7121","0.7183","0.7115","0.7171"
12/07/2021,"0.7051","0.7124","0.7039","0.7120"
12/06/2021,"0.7002","0.7055","0.6994","0.7050"
12/03/2021,"0.7095","0.7101","0.6992","0.6999"
12/02/2021,"0.7106","0.7120","0.7084","0.7092"
12/01/2021,"0.7126","0.7174","0.7094","0.7105"
11/30/2021,"0.7141","0.7171","0.7064","0.7129"
11/29/2021,"0.7141","0.7160","0.7114","0.7142"
11/26/2021,"0.7191","0.7199","0.7112","0.7123"
11/25/2021,"0.7197","0.7210","0.7179","0.7189"
11/24/2021,"0.7229","0.7229","0.7183","0.7195"
11/23/2021,"0.7226","0.7238","0.7206","0.7228"
11/22/2021,"0.7237","0.7273","0.7220","0.7224"
11/19/2021,"0.7276","0.7292","0.7227","0.7235"
