Date,Open,High,Low,Close
05/08/2023,"0.6761","0.6805","0.6740","0.6782"
05/05/2023,"0.6692","0.6758","0.6691","0.6749"
05/04/2023,"0.6671","0.6707","0.6640","0.6694"
05/03/2023,"0.6662","0.6704","0.6649","0.6672"
05/02/2023,"0.6631","0.6718","0.6620","0.6664"
05/01/2023,"0.6615","0.6669","0.6607","0.6630"
04/28/2023,"0.6630","0.6643","0.6574","0.6615"
04/27/2023,"0.6603","0.6636","0.6595","0.6631"
04/26/2023,"0.6627","0.6640","0.6591","0.6604"
04/25/2023,"0.6697","0.6707","0.6614","0.6626"
04/24/2023,"0.6701","0.6704","0.6665","0.6696"
04/21/2023,"0.6742","0.6748","0.6676","0.6691"
04/20/2023,"0.6716","0.6771","0.6696","0.6744"
04/19/2023,"0.6724","0.6742","0.6690","0.6713"
04/18/2023,"0.6699","0.6749","0.6693","0.6728"
04/17/2023,"0.6706","0.6720","0.6681","0.6700"
04/14/2023,"0.6783","0.6807","0.6694","0.6708"
04/13/2023,"0.6691","0.6798","0.6685","0.6784"
04/12/2023,"0.6653","0.6724","0.6648","0.6694"
04/11/2023,"0.6640","0.6681","0.6633","0.6655"
04/10/2023,"0.6669","0.6681","0.6618","0.6642"
04/07/2023,"0.6673","0.6692","0.6641","0.6672"
04/06/2023,"0.6719","0.6727","0.6653","0.6672"
04/05/2023,"0.6754","0.6778","0.6676","0.6721"
04/04/2023,"0.6782","0.6795","0.6721","0.6753"
04/03/2023,"0.6688","0.6791","0.6651","0.6786"
03/31/2023,"0.6708","0.6739","0.6670","0.6686"
03/30/2023,"0.6683","0.6719","0.6661","0.6711"
03/29/2023,"0.6707","0.6714","0.6661","0.6685"
03/28/2023,"0.6652","0.6711","0.6645","0.6708"
03/27/2023,"0.6654","0.6667","0.6633","0.6650"
03/24/2023,"0.6686","0.6695","0.6624","0.6646"
03/23/2023,"0.6684","0.6756","0.6669","0.6687"
03/22/2023,"0.6668","0.6758","0.6660","0.6686"
03/21/2023,"0.6718","0.6727","0.6649","0.6669"
03/20/2023,"0.6722","0.6731","0.6666","0.6717"
03/17/2023,"0.6656","0.6725","0.6650","0.6701"
03/16/2023,"0.6619","0.6666","0.6609","0.6657"
03/15/2023,"0.6678","0.6712","0.6590","0.6620"
03/14/2023,"0.6667","0.6696","0.6629","0.6683"
03/13/2023,"0.6577","0.6718","0.6577","0.6666"
03/10/2023,"0.6589","0.6641","0.6565","0.6582"
03/09/2023,"0.6588","0.6636","0.6575","0.6590"
03/08/2023,"0.6584","0.6630","0.6568","0.6591"
03/07/2023,"0.6731","0.6749","0.6580","0.6585"
03/06/2023,"0.6748","0.6771","0.6715","0.6730"
03/03/2023,"0.6731","0.6776","0.6723","0.6768"
03/02/2023,"0.6759","0.6767","0.6706","0.6730"
03/01/2023,"0.6731","0.6784","0.6694","0.6761"
02/28/2023,"0.6738","0.6759","0.6704","0.6729"
