Date,Open,High,Low,Close
05/06/2022,"0.9849","0.9893","0.9827","0.9887"
05/05/2022,"0.9722","0.9891","0.9710","0.9851"
05/04/2022,"0.9785","0.9853","0.9720","0.9721"
05/03/2022,"0.9782","0.9800","0.9720","0.9787"
05/02/2022,"0.9705","0.9789","0.9704","0.9777"
04/29/2022,"0.9720","0.9737","0.9671","0.9736"
04/28/2022,"0.9691","0.9759","0.9677","0.9719"
04/27/2022,"0.9627","0.9702","0.9615","0.9692"
04/26/2022,"0.9593","0.9628","0.9564","0.9626"
04/25/2022,"0.9565","0.9600","0.9547","0.9597"
04/22/2022,"0.9532","0.9593","0.9528","0.9569"
04/21/2022,"0.9484","0.9554","0.9459","0.9536"
04/20/2022,"0.9520","0.9537","0.9455","0.9486"
04/19/2022,"0.9446","0.9525","0.9434","0.9525"
04/18/2022,"0.9438","0.9452","0.9417","0.9447"
04/15/2022,"0.9423","0.9444","0.9341","0.9341"
04/14/2022,"0.9344","0.9434","0.9324","0.9425"
04/13/2022,"0.9332","0.9357","0.9314","0.9346"
04/12/2022,"0.9306","0.9345","0.9286","0.9327"
04/11/2022,"0.9318","0.9373","0.9303","0.9313"
04/08/2022,"0.9337","0.9375","0.9326","0.9341"
04/07/2022,"0.9332","0.9348","0.9317","0.9339"
04/06/2022,"0.9295","0.9351","0.9288","0.9334"
04/05/2022,"0.9263","0.9299","0.9238","0.9294"
04/04/2022,"0.9262","0.9284","0.9244","0.9265"
04/01/2022,"0.9226","0.9281","0.9217","0.9255"
03/31/2022,"0.9230","0.9259","0.9195","0.9225"
03/30/2022,"0.9313","0.9322","0.9219","0.9234"
03/29/2022,"0.9343","0.9375","0.9297","0.9310"
03/28/2022,"0.9311","0.9382","0.9300","0.9344"
03/25/2022,"0.9301","0.9316","0.9260","0.9307"
03/24/2022,"0.9305","0.9346","0.9298","0.9302"
03/23/2022,"0.9329","0.9358","0.9301","0.9306"
03/22/2022,"0.9336","0.9376","0.9315","0.9330"
03/21/2022,"0.9321","0.9353","0.9294","0.9338"
03/18/2022,"0.9370","0.9385","0.9314","0.9319"
03/17/2022,"0.9407","0.9431","0.9336","0.9368"
03/16/2022,"0.9413","0.9461","0.9390","0.9408"
03/15/2022,"0.9387","0.9432","0.9373","0.9414"
03/14/2022,"0.9346","0.9387","0.9321","0.9386"
03/11/2022,"0.9302","0.9353","0.9290","0.9338"
03/10/2022,"0.9263","0.9309","0.9255","0.9304"
03/09/2022,"0.9295","0.9303","0.9251","0.9266"
03/08/2022,"0.9254","0.9307","0.9249","0.9290"
03/07/2022,"0.9182","0.9273","0.9168","0.9255"
03/04/2022,"0.9174","0.9210","0.9164","0.9168"
03/03/2022,"0.9203","0.9218","0.9172","0.9172"
03/02/2022,"0.9184","0.9240","0.9165","0.9204"
03/01/2022,"0.9168","0.9206","0.9150","0.9186"
02/28/2022,"0.9260","0.9279","0.9165","0.9170"
02/25/2022,"0.9255","0.9285","0.9228","0.9256"
02/24/2022,"0.9180","0.9289","0.9172","0.9254"
02/23/2022,"0.9211","0.9220","0.9168","0.9183"
02/22/2022,"0.9159","0.9229","0.9151","0.9215"
02/21/2022,"0.9215","0.9220","0.9150","0.9157"
02/18/2022,"0.9203","0.9219","0.9192","0.9216"
02/17/2022,"0.9230","0.9242","0.9189","0.9201"
02/16/2022,"0.9252","0.9262","0.9206","0.9222"
02/15/2022,"0.9244","0.9274","0.9226","0.9253"
02/14/2022,"0.9256","0.9272","0.9238","0.9246"
02/11/2022,"0.9250","0.9287","0.9239","0.9255"
02/10/2022,"0.9247","0.9297","0.9227","0.9252"
02/09/2022,"0.9247","0.9256","0.9221","0.9242"
02/08/2022,"0.9236","0.9266","0.9225","0.9243"
02/07/2022,"0.9255","0.9264","0.9221","0.9235"
02/04/2022,"0.9201","0.9258","0.9192","0.9247"
02/03/2022,"0.9188","0.9236","0.9177","0.9202"
02/02/2022,"0.9212","0.9223","0.9178","0.9192"
02/01/2022,"0.9269","0.9278","0.9204","0.9211"
01/31/2022,"0.9310","0.9343","0.9251","0.9269"
01/28/2022,"0.9308","0.9330","0.9292","0.9310"
01/27/2022,"0.9229","0.9337","0.9229","0.9314"
01/26/2022,"0.9180","0.9246","0.9171","0.9240"
01/25/2022,"0.9136","0.9204","0.9132","0.9185"
01/24/2022,"0.9123","0.9159","0.9109","0.9140"
01/21/2022,"0.9171","0.9178","0.9107","0.9116"
01/20/2022,"0.9158","0.9182","0.9139","0.9170"
01/19/2022,"0.9173","0.9179","0.9144","0.9159"
01/18/2022,"0.9142","0.9181","0.9131","0.9174"
01/17/2022,"0.9122","0.9159","0.9119","0.9141"
01/14/2022,"0.9110","0.9143","0.9094","0.9141"
01/13/2022,"0.9144","0.9150","0.9092","0.9112"
01/12/2022,"0.9236","0.9245","0.9130","0.9143"
01/11/2022,"0.9274","0.9278","0.9233","0.9235"
01/10/2022,"0.9186","0.9276","0.9186","0.9272"
01/07/2022,"0.9213","0.9233","0.9182","0.9185"
01/06/2022,"0.9170","0.9225","0.9163","0.9212"
01/05/2022,"0.9162","0.9184","0.9141","0.9174"
01/04/2022,"0.9195","0.9195","0.9136","0.9161"
01/03/2022,"0.9108","0.9200","0.9108","0.9190"
12/31/2021,"0.9136","0.9149","0.9102","0.9123"
12/30/2021,"0.9146","0.9183","0.9132","0.9138"
12/29/2021,"0.9178","0.9202","0.9127","0.9148"
12/28/2021,"0.9175","0.9191","0.9159","0.9175"
12/27/2021,"0.9190","0.9202","0.9171","0.9176"
12/24/2021,"0.9187","0.9206","0.9167","0.9194"
12/23/2021,"0.9199","0.9220","0.9175","0.9185"
12/22/2021,"0.9236","0.9253","0.9189","0.9198"
12/21/2021,"0.9214","0.9255","0.9195","0.9234"
12/20/2021,"0.9238","0.9251","0.9193","0.9216"
12/17/2021,"0.9193","0.9247","0.9174","0.9244"
12/16/2021,"0.9262","0.9271","0.9189","0.9194"
12/15/2021,"0.9238","0.9295","0.9229","0.9246"
12/14/2021,"0.9226","0.9246","0.9188","0.9241"
12/13/2021,"0.9221","0.9257","0.9204","0.9224"
12/10/2021,"0.9236","0.9255","0.9198","0.9207"
12/09/2021,"0.9205","0.9266","0.9200","0.9237"
12/08/2021,"0.9251","0.9258","0.9194","0.9207"
12/07/2021,"0.9256","0.9276","0.9231","0.9250"
12/06/2021,"0.9178","0.9270","0.9162","0.9257"
12/03/2021,"0.9203","0.9219","0.9165","0.9176"
12/02/2021,"0.9193","0.9222","0.9178","0.9202"
12/01/2021,"0.9190","0.9219","0.9169","0.9203"
11/30/2021,"0.9232","0.9267","0.9157","0.9183"
11/29/2021,"0.9240","0.9273","0.9225","0.9229"
11/26/2021,"0.9359","0.9367","0.9216","0.9232"
11/25/2021,"0.9347","0.9364","0.9324","0.9360"
11/24/2021,"0.9316","0.9375","0.9316","0.9341"
11/23/2021,"0.9331","0.9344","0.9300","0.9333"
11/22/2021,"0.9287","0.9336","0.9267","0.9333"
11/19/2021,"0.9264","0.9291","0.9250","0.9285"
11/18/2021,"0.9283","0.9296","0.9250","0.9257"
11/17/2021,"0.9301","0.9330","0.9276","0.9284"
11/16/2021,"0.9251","0.9313","0.9236","0.9303"
11/15/2021,"0.9208","0.9257","0.9187","0.9252"
11/12/2021,"0.9206","0.9238","0.9202","0.9212"
11/11/2021,"0.9184","0.9225","0.9178","0.9209"
11/10/2021,"0.9113","0.9186","0.9107","0.9168"
11/09/2021,"0.9130","0.9154","0.9102","0.9110"
11/08/2021,"0.9122","0.9157","0.9119","0.9137"
11/05/2021,"0.9125","0.9175","0.9112","0.9122"
11/04/2021,"0.9118","0.9145","0.9110","0.9124"
11/03/2021,"0.9148","0.9153","0.9104","0.9117"
11/02/2021,"0.9091","0.9151","0.9087","0.9146"
11/01/2021,"0.9157","0.9172","0.9088","0.9092"
10/29/2021,"0.9118","0.9177","0.9102","0.9154"
10/28/2021,"0.9180","0.9195","0.9114","0.9120"
10/27/2021,"0.9200","0.9209","0.9164","0.9181"
10/26/2021,"0.9200","0.9227","0.9187","0.9199"
10/25/2021,"0.9161","0.9203","0.9149","0.9198"
10/22/2021,"0.9183","0.9187","0.9151","0.9162"
10/21/2021,"0.9189","0.9207","0.9170","0.9184"
10/20/2021,"0.9229","0.9253","0.9186","0.9187"
10/19/2021,"0.9238","0.9245","0.9184","0.9230"
10/18/2021,"0.9234","0.9273","0.9223","0.9239"
10/15/2021,"0.9236","0.9266","0.9221","0.9233"
10/14/2021,"0.9244","0.9260","0.9195","0.9238"
10/13/2021,"0.9312","0.9313","0.9235","0.9240"
10/12/2021,"0.9277","0.9315","0.9256","0.9307"
10/11/2021,"0.9277","0.9289","0.9250","0.9275"
10/08/2021,"0.9287","0.9306","0.9259","0.9273"
10/07/2021,"0.9273","0.9294","0.9252","0.9289"
10/06/2021,"0.9282","0.9308","0.9271","0.9275"
10/05/2021,"0.9249","0.9289","0.9240","0.9281"
10/04/2021,"0.9306","0.9324","0.9230","0.9247"
10/01/2021,"0.9323","0.9338","0.9281","0.9305"
09/30/2021,"0.9350","0.9370","0.9315","0.9320"
09/29/2021,"0.9293","0.9356","0.9279","0.9345"
09/28/2021,"0.9259","0.9302","0.9255","0.9292"
09/27/2021,"0.9243","0.9291","0.9238","0.9257"
09/24/2021,"0.9241","0.9262","0.9222","0.9243"
09/23/2021,"0.9258","0.9275","0.9217","0.9242"
09/22/2021,"0.9236","0.9274","0.9216","0.9263"
09/21/2021,"0.9278","0.9286","0.9225","0.9237"
09/20/2021,"0.9323","0.9334","0.9270","0.9279"
09/17/2021,"0.9268","0.9329","0.9257","0.9323"
09/16/2021,"0.9199","0.9277","0.9192","0.9270"
09/15/2021,"0.9203","0.9207","0.9163","0.9197"
09/14/2021,"0.9218","0.9229","0.9180","0.9202"
09/13/2021,"0.9180","0.9242","0.9172","0.9223"
09/10/2021,"0.9170","0.9186","0.9150","0.9182"
09/09/2021,"0.9215","0.9226","0.9161","0.9167"
09/08/2021,"0.9196","0.9236","0.9183","0.9222"
09/07/2021,"0.9153","0.9199","0.9132","0.9195"
09/06/2021,"0.9138","0.9170","0.9131","0.9151"
09/03/2021,"0.9143","0.9161","0.9115","0.9138"
09/02/2021,"0.9155","0.9168","0.9140","0.9142"
09/01/2021,"0.9151","0.9190","0.9139","0.9156"
08/31/2021,"0.9171","0.9176","0.9114","0.9154"
08/30/2021,"0.9114","0.9186","0.9101","0.9174"
08/27/2021,"0.9179","0.9201","0.9106","0.9110"
08/26/2021,"0.9148","0.9194","0.9126","0.9178"
08/25/2021,"0.9122","0.9158","0.9121","0.9138"
08/24/2021,"0.9123","0.9140","0.9110","0.9130"
08/23/2021,"0.9175","0.9179","0.9122","0.9124"
08/20/2021,"0.9187","0.9192","0.9159","0.9171"
08/19/2021,"0.9172","0.9207","0.9145","0.9188"
08/18/2021,"0.9145","0.9196","0.9126","0.9171"
08/17/2021,"0.9121","0.9152","0.9099","0.9150"
08/16/2021,"0.9164","0.9181","0.9109","0.9125"
08/13/2021,"0.9229","0.9240","0.9150","0.9154"
08/12/2021,"0.9217","0.9241","0.9211","0.9236"
08/11/2021,"0.9225","0.9243","0.9202","0.9218"
08/10/2021,"0.9205","0.9235","0.9193","0.9230"
08/09/2021,"0.9146","0.9208","0.9138","0.9206"
08/06/2021,"0.9073","0.9157","0.9064","0.9151"
08/05/2021,"0.9067","0.9079","0.9051","0.9067"
08/04/2021,"0.9037","0.9077","0.9018","0.9063"
08/03/2021,"0.9055","0.9059","0.9023","0.9041"
08/02/2021,"0.9055","0.9068","0.9037","0.9052"
07/30/2021,"0.9062","0.9077","0.9039","0.9055"
07/29/2021,"0.9098","0.9105","0.9053","0.9061"
07/28/2021,"0.9145","0.9168","0.9099","0.9101"
07/27/2021,"0.9160","0.9187","0.9128","0.9147"
07/26/2021,"0.9195","0.9216","0.9148","0.9156"
07/23/2021,"0.9190","0.9223","0.9185","0.9197"
07/22/2021,"0.9178","0.9202","0.9154","0.9189"
07/21/2021,"0.9215","0.9232","0.9169","0.9177"
07/20/2021,"0.9176","0.9233","0.9173","0.9212"
07/19/2021,"0.9190","0.9217","0.9162","0.9181"
07/16/2021,"0.9179","0.9204","0.9169","0.9196"
07/15/2021,"0.9164","0.9193","0.9118","0.9177"
07/14/2021,"0.9176","0.9200","0.9141","0.9145"
07/13/2021,"0.9151","0.9201","0.9142","0.9188"
07/12/2021,"0.9142","0.9201","0.9132","0.9152"
07/09/2021,"0.9150","0.9175","0.9135","0.9139"
07/08/2021,"0.9255","0.9263","0.9133","0.9149"
07/07/2021,"0.9237","0.9268","0.9223","0.9257"
07/06/2021,"0.9222","0.9252","0.9193","0.9232"
07/05/2021,"0.9215","0.9233","0.9203","0.9225"
07/02/2021,"0.9253","0.9275","0.9199","0.9208"
07/01/2021,"0.9249","0.9272","0.9235","0.9254"
06/30/2021,"0.9212","0.9264","0.9204","0.9248"
06/29/2021,"0.9197","0.9234","0.9189","0.9211"
06/28/2021,"0.9173","0.9215","0.9166","0.9198"
06/25/2021,"0.9178","0.9185","0.9142","0.9171"
06/24/2021,"0.9188","0.9201","0.9174","0.9181"
06/23/2021,"0.9178","0.9201","0.9153","0.9182"
06/22/2021,"0.9178","0.9214","0.9173","0.9181"
06/21/2021,"0.9221","0.9237","0.9175","0.9181"
06/18/2021,"0.9176","0.9240","0.9167","0.9228"
06/17/2021,"0.9088","0.9189","0.9075","0.9177"
06/16/2021,"0.8978","0.9089","0.8977","0.9086"
06/15/2021,"0.9003","0.9009","0.8965","0.8983"
06/14/2021,"0.8988","0.9003","0.8977","0.8996"
06/11/2021,"0.8944","0.9001","0.8933","0.8978"
06/10/2021,"0.8959","0.8991","0.8941","0.8945"
06/09/2021,"0.8968","0.8972","0.8926","0.8957"
06/08/2021,"0.8976","0.8990","0.8952","0.8967"
06/07/2021,"0.8991","0.9012","0.8967","0.8975"
06/04/2021,"0.9034","0.9055","0.8982","0.8990"
06/03/2021,"0.8978","0.9053","0.8976","0.9035"
06/02/2021,"0.8973","0.9025","0.8965","0.8979"
06/01/2021,"0.8990","0.9000","0.8946","0.8975"
05/31/2021,"0.8999","0.9014","0.8983","0.8987"
05/28/2021,"0.8968","0.9031","0.8966","0.8998"
05/27/2021,"0.8980","0.9009","0.8960","0.8971"
05/26/2021,"0.8954","0.8988","0.8941","0.8982"
05/25/2021,"0.8969","0.8975","0.8930","0.8951"
05/24/2021,"0.8980","0.9003","0.8957","0.8968"
05/21/2021,"0.8972","0.9001","0.8953","0.8978"
05/20/2021,"0.9037","0.9047","0.8972","0.8973"
05/19/2021,"0.8978","0.9048","0.8967","0.9036"
05/18/2021,"0.9031","0.9036","0.8960","0.8979"
05/17/2021,"0.9023","0.9035","0.9001","0.9033"
05/14/2021,"0.9061","0.9067","0.9012","0.9013"
05/13/2021,"0.9094","0.9095","0.9051","0.9059"
05/12/2021,"0.9036","0.9095","0.9030","0.9092"
05/11/2021,"0.9012","0.9041","0.9000","0.9037"
05/10/2021,"0.9011","0.9032","0.8985","0.9011"
