Date,Open,High,Low,Close
11/22/2022,"1.3455","1.3463","1.3365","1.3373"
11/21/2022,"1.3416","1.3497","1.3373","1.3453"
11/18/2022,"1.3329","1.3410","1.3301","1.3384"
11/17/2022,"1.3329","1.3403","1.3306","1.3327"
11/16/2022,"1.3281","1.3349","1.3229","1.3328"
11/15/2022,"1.3315","1.3336","1.3229","1.3282"
11/14/2022,"1.3271","1.3318","1.3242","1.3317"
11/11/2022,"1.3323","1.3362","1.3237","1.3259"
11/10/2022,"1.3527","1.3572","1.3309","1.3320"
11/09/2022,"1.3428","1.3543","1.3414","1.3526"
11/08/2022,"1.3497","1.3529","1.3388","1.3429"
11/07/2022,"1.3483","1.3551","1.3466","1.3495"
11/04/2022,"1.3748","1.3753","1.3471","1.3482"
11/03/2022,"1.3711","1.3809","1.3683","1.3749"
11/02/2022,"1.3630","1.3716","1.3549","1.3713"
11/01/2022,"1.3624","1.3670","1.3531","1.3632"
10/31/2022,"1.3646","1.3686","1.3601","1.3626"
10/28/2022,"1.3567","1.3636","1.3526","1.3606"
10/27/2022,"1.3556","1.3627","1.3497","1.3566"
10/26/2022,"1.3609","1.3653","1.3510","1.3557"
10/25/2022,"1.3710","1.3749","1.3602","1.3608"
10/24/2022,"1.3633","1.3775","1.3607","1.3705"
10/21/2022,"1.3767","1.3856","1.3630","1.3646"
10/20/2022,"1.3767","1.3809","1.3652","1.3766"
10/19/2022,"1.3740","1.3811","1.3719","1.3764"
10/18/2022,"1.3716","1.3812","1.3658","1.3734"
10/17/2022,"1.3882","1.3887","1.3700","1.3719"
10/14/2022,"1.3755","1.3900","1.3705","1.3880"
10/13/2022,"1.3816","1.3979","1.3709","1.3758"
10/12/2022,"1.3803","1.3831","1.3761","1.3818"
10/11/2022,"1.3782","1.3857","1.3716","1.3798"
10/10/2022,"1.3743","1.3783","1.3704","1.3781"
10/07/2022,"1.3748","1.3762","1.3677","1.3738"
10/06/2022,"1.3619","1.3757","1.3565","1.3749"
10/05/2022,"1.3545","1.3697","1.3504","1.3621"
10/04/2022,"1.3624","1.3666","1.3503","1.3512"
10/03/2022,"1.3779","1.3827","1.3621","1.3622"
09/30/2022,"1.3683","1.3840","1.3659","1.3833"
09/29/2022,"1.3611","1.3757","1.3606","1.3684"
09/28/2022,"1.3724","1.3834","1.3603","1.3606"
09/27/2022,"1.3738","1.3777","1.3640","1.3726"
09/26/2022,"1.3589","1.3810","1.3562","1.3737"
09/23/2022,"1.3487","1.3614","1.3469","1.3589"
09/22/2022,"1.3466","1.3545","1.3410","1.3488"
09/21/2022,"1.3364","1.3470","1.3358","1.3462"
09/20/2022,"1.3254","1.3377","1.3227","1.3369"
09/19/2022,"1.3269","1.3345","1.3246","1.3253"
09/16/2022,"1.3227","1.3309","1.3226","1.3263"
09/15/2022,"1.3170","1.3242","1.3155","1.3226"
09/14/2022,"1.3174","1.3208","1.3140","1.3166"
09/13/2022,"1.2989","1.3177","1.2954","1.3175"
09/12/2022,"1.3053","1.3059","1.2964","1.2986"
09/09/2022,"1.3091","1.3129","1.2982","1.3031"
09/08/2022,"1.3123","1.3159","1.3078","1.3093"
09/07/2022,"1.3151","1.3210","1.3111","1.3121"
09/06/2022,"1.3144","1.3172","1.3097","1.3153"
09/05/2022,"1.3136","1.3176","1.3123","1.3143"
09/02/2022,"1.3156","1.3172","1.3076","1.3131"
09/01/2022,"1.3143","1.3209","1.3117","1.3154"
08/31/2022,"1.3099","1.3143","1.3064","1.3129"
08/30/2022,"1.3014","1.3109","1.2972","1.3091"
08/29/2022,"1.3037","1.3077","1.2991","1.3012"
08/26/2022,"1.2924","1.3045","1.2905","1.3036"
08/25/2022,"1.2970","1.2979","1.2896","1.2925"
08/24/2022,"1.2952","1.3026","1.2939","1.2972"
08/23/2022,"1.3043","1.3065","1.2934","1.2958"
08/22/2022,"1.2991","1.3063","1.2974","1.3055"
08/19/2022,"1.2950","1.3011","1.2941","1.2996"
08/18/2022,"1.2915","1.2967","1.2881","1.2948"
08/17/2022,"1.2847","1.2938","1.2828","1.2914"
08/16/2022,"1.2905","1.2930","1.2832","1.2845"
08/15/2022,"1.2778","1.2936","1.2763","1.2904"
08/12/2022,"1.2766","1.2807","1.2740","1.2778"
08/11/2022,"1.2778","1.2833","1.2728","1.2764"
08/10/2022,"1.2890","1.2898","1.2753","1.2776"
08/09/2022,"1.2860","1.2902","1.2843","1.2889"
08/08/2022,"1.2934","1.2952","1.2840","1.2859"
08/05/2022,"1.2866","1.2986","1.2862","1.2938"
08/04/2022,"1.2843","1.2877","1.2819","1.2864"
08/03/2022,"1.2881","1.2894","1.2833","1.2844"
08/02/2022,"1.2843","1.2889","1.2834","1.2880"
08/01/2022,"1.2795","1.2858","1.2768","1.2841"
07/29/2022,"1.2809","1.2857","1.2789","1.2796"
07/28/2022,"1.2823","1.2871","1.2796","1.2808"
07/27/2022,"1.2885","1.2911","1.2809","1.2824"
07/26/2022,"1.2850","1.2903","1.2818","1.2886"
07/25/2022,"1.2916","1.2948","1.2835","1.2848"
07/22/2022,"1.2869","1.2930","1.2824","1.2917"
07/21/2022,"1.2884","1.2938","1.2860","1.2868"
07/20/2022,"1.2870","1.2909","1.2855","1.2883"
07/19/2022,"1.2981","1.2991","1.2868","1.2872"
07/18/2022,"1.3037","1.3037","1.2900","1.2985"
07/15/2022,"1.3118","1.3137","1.3014","1.3028"
07/14/2022,"1.2976","1.3225","1.2971","1.3117"
07/13/2022,"1.3024","1.3062","1.2938","1.2979"
07/12/2022,"1.3011","1.3052","1.2985","1.3022"
07/11/2022,"1.2951","1.3053","1.2941","1.3006"
07/08/2022,"1.2968","1.3036","1.2937","1.2941"
07/07/2022,"1.3037","1.3057","1.2965","1.2970"
07/06/2022,"1.3030","1.3079","1.3013","1.3038"
07/05/2022,"1.2868","1.3085","1.2844","1.3032"
07/04/2022,"1.2893","1.2905","1.2837","1.2860"
07/01/2022,"1.2874","1.2967","1.2867","1.2883"
06/30/2022,"1.2895","1.2934","1.2863","1.2873"
06/29/2022,"1.2876","1.2901","1.2845","1.2894"
06/28/2022,"1.2877","1.2896","1.2820","1.2879"
06/27/2022,"1.2897","1.2918","1.2865","1.2879"
06/24/2022,"1.2998","1.3009","1.2891","1.2895"
06/23/2022,"1.2947","1.3019","1.2937","1.2997"
06/22/2022,"1.2921","1.2998","1.2914","1.2948"
06/21/2022,"1.2984","1.2990","1.2907","1.2920"
06/20/2022,"1.3036","1.3043","1.2980","1.2982"
06/17/2022,"1.2953","1.3079","1.2940","1.3036"
06/16/2022,"1.2891","1.2971","1.2861","1.2954"
06/15/2022,"1.2947","1.2997","1.2865","1.2890"
06/14/2022,"1.2897","1.2977","1.2867","1.2956"
06/13/2022,"1.2765","1.2902","1.2765","1.2898"
06/10/2022,"1.2698","1.2813","1.2682","1.2783"
06/09/2022,"1.2557","1.2707","1.2549","1.2700"
06/08/2022,"1.2533","1.2567","1.2518","1.2560"
06/07/2022,"1.2580","1.2620","1.2524","1.2531"
06/06/2022,"1.2593","1.2603","1.2535","1.2582"
06/03/2022,"1.2570","1.2614","1.2552","1.2601"
06/02/2022,"1.2658","1.2688","1.2564","1.2572"
06/01/2022,"1.2647","1.2679","1.2613","1.2657"
05/31/2022,"1.2654","1.2688","1.2630","1.2650"
05/30/2022,"1.2727","1.2735","1.2651","1.2655"
05/27/2022,"1.2776","1.2785","1.2718","1.2721"
05/26/2022,"1.2817","1.2850","1.2769","1.2771"
05/25/2022,"1.2823","1.2884","1.2804","1.2819"
05/24/2022,"1.2769","1.2873","1.2765","1.2822"
05/23/2022,"1.2841","1.2850","1.2769","1.2771"
05/20/2022,"1.2824","1.2870","1.2777","1.2840"
05/19/2022,"1.2891","1.2896","1.2784","1.2826"
05/18/2022,"1.2814","1.2898","1.2796","1.2893"
05/17/2022,"1.2845","1.2860","1.2807","1.2810"
05/16/2022,"1.2907","1.2983","1.2836","1.2847"
05/13/2022,"1.3044","1.3053","1.2899","1.2908"
05/12/2022,"1.2995","1.3078","1.2977","1.3047"
05/11/2022,"1.3030","1.3041","1.2923","1.2994"
05/10/2022,"1.3014","1.3052","1.2962","1.3028"
05/09/2022,"1.2900","1.3018","1.2899","1.3015"
