Date,Open,High,Low,Close
11/23/2021,"1.2702","1.2747","1.2661","1.2671"
11/22/2021,"1.2643","1.2708","1.2629","1.2701"
11/19/2021,"1.2604","1.2664","1.2586","1.2640"
11/18/2021,"1.2612","1.2649","1.2592","1.2603"
11/17/2021,"1.2560","1.2625","1.2540","1.2611"
11/16/2021,"1.2517","1.2570","1.2493","1.2561"
11/15/2021,"1.2546","1.2558","1.2502","1.2516"
11/12/2021,"1.2582","1.2606","1.2541","1.2553"
11/11/2021,"1.2494","1.2598","1.2482","1.2578"
11/10/2021,"1.2439","1.2501","1.2388","1.2492"
11/09/2021,"1.2444","1.2486","1.2428","1.2438"
11/08/2021,"1.2455","1.2467","1.2436","1.2445"
11/05/2021,"1.2458","1.2481","1.2436","1.2458"
11/04/2021,"1.2391","1.2474","1.2378","1.2457"
11/03/2021,"1.2412","1.2458","1.2384","1.2393"
11/02/2021,"1.2370","1.2427","1.2367","1.2411"
11/01/2021,"1.2390","1.2405","1.2353","1.2372"
10/29/2021,"1.2347","1.2410","1.2329","1.2387"
10/28/2021,"1.2360","1.2384","1.2331","1.2348"
10/27/2021,"1.2391","1.2434","1.2305","1.2361"
10/26/2021,"1.2383","1.2398","1.2351","1.2390"
10/25/2021,"1.2368","1.2401","1.2339","1.2386"
10/22/2021,"1.2370","1.2391","1.2322","1.2372"
10/21/2021,"1.2323","1.2386","1.2288","1.2369"
10/20/2021,"1.2368","1.2371","1.2308","1.2320"
10/19/2021,"1.2381","1.2385","1.2312","1.2365"
10/18/2021,"1.2379","1.2411","1.2350","1.2380"
10/15/2021,"1.2372","1.2398","1.2337","1.2365"
10/14/2021,"1.2443","1.2451","1.2355","1.2369"
10/13/2021,"1.2467","1.2481","1.2431","1.2445"
10/12/2021,"1.2483","1.2500","1.2435","1.2469"
10/11/2021,"1.2474","1.2493","1.2447","1.2482"
10/08/2021,"1.2551","1.2564","1.2453","1.2473"
10/07/2021,"1.2591","1.2601","1.2541","1.2549"
10/06/2021,"1.2584","1.2650","1.2575","1.2589"
10/05/2021,"1.2590","1.2632","1.2549","1.2583"
10/04/2021,"1.2651","1.2656","1.2559","1.2591"
10/01/2021,"1.2681","1.2740","1.2628","1.2651"
09/30/2021,"1.2756","1.2766","1.2632","1.2683"
09/29/2021,"1.2687","1.2776","1.2669","1.2754"
09/28/2021,"1.2628","1.2709","1.2594","1.2686"
09/27/2021,"1.2630","1.2672","1.2611","1.2629"
09/24/2021,"1.2658","1.2732","1.2642","1.2651"
09/23/2021,"1.2774","1.2798","1.2634","1.2655"
09/22/2021,"1.2822","1.2832","1.2698","1.2773"
09/21/2021,"1.2824","1.2850","1.2744","1.2820"
09/20/2021,"1.2770","1.2897","1.2750","1.2823"
09/17/2021,"1.2679","1.2775","1.2637","1.2768"
09/16/2021,"1.2632","1.2700","1.2617","1.2678"
09/15/2021,"1.2695","1.2710","1.2624","1.2631"
09/14/2021,"1.2646","1.2700","1.2602","1.2694"
09/13/2021,"1.2692","1.2696","1.2639","1.2648"
09/10/2021,"1.2666","1.2696","1.2584","1.2692"
09/09/2021,"1.2694","1.2729","1.2623","1.2665"
09/08/2021,"1.2647","1.2764","1.2626","1.2693"
09/07/2021,"1.2536","1.2657","1.2520","1.2649"
09/06/2021,"1.2527","1.2561","1.2517","1.2535"
09/03/2021,"1.2554","1.2561","1.2495","1.2529"
09/02/2021,"1.2622","1.2640","1.2548","1.2553"
09/01/2021,"1.2617","1.2638","1.2582","1.2621"
08/31/2021,"1.2608","1.2654","1.2570","1.2616"
08/30/2021,"1.2625","1.2636","1.2574","1.2607"
08/27/2021,"1.2687","1.2710","1.2606","1.2623"
08/26/2021,"1.2591","1.2697","1.2586","1.2688"
08/25/2021,"1.2593","1.2645","1.2586","1.2593"
08/24/2021,"1.2648","1.2663","1.2580","1.2591"
08/23/2021,"1.2817","1.2836","1.2643","1.2650"
08/20/2021,"1.2827","1.2951","1.2812","1.2824"
08/19/2021,"1.2655","1.2832","1.2644","1.2828"
08/18/2021,"1.2632","1.2665","1.2600","1.2659"
08/17/2021,"1.2574","1.2650","1.2568","1.2633"
08/16/2021,"1.2516","1.2586","1.2510","1.2575"
08/13/2021,"1.2528","1.2535","1.2503","1.2515"
08/12/2021,"1.2506","1.2535","1.2501","1.2527"
08/11/2021,"1.2521","1.2550","1.2490","1.2507"
08/10/2021,"1.2582","1.2591","1.2518","1.2520"
08/09/2021,"1.2564","1.2589","1.2533","1.2578"
08/06/2021,"1.2511","1.2582","1.2495","1.2556"
08/05/2021,"1.2542","1.2551","1.2476","1.2506"
08/04/2021,"1.2535","1.2564","1.2515","1.2540"
08/03/2021,"1.2508","1.2577","1.2489","1.2539"
08/02/2021,"1.2479","1.2517","1.2453","1.2507"
07/30/2021,"1.2449","1.2493","1.2423","1.2475"
07/29/2021,"1.2527","1.2538","1.2433","1.2447"
07/28/2021,"1.2605","1.2608","1.2516","1.2522"
07/27/2021,"1.2548","1.2606","1.2538","1.2602"
07/26/2021,"1.2567","1.2592","1.2529","1.2544"
07/23/2021,"1.2562","1.2608","1.2555","1.2568"
07/22/2021,"1.2559","1.2596","1.2529","1.2565"
07/21/2021,"1.2684","1.2732","1.2527","1.2560"
07/20/2021,"1.2756","1.2788","1.2675","1.2682"
07/19/2021,"1.2615","1.2804","1.2609","1.2747"
07/16/2021,"1.2597","1.2622","1.2562","1.2616"
07/15/2021,"1.2510","1.2615","1.2502","1.2596"
07/14/2021,"1.2514","1.2527","1.2430","1.2509"
07/13/2021,"1.2457","1.2540","1.2442","1.2515"
07/12/2021,"1.2452","1.2515","1.2447","1.2455"
07/09/2021,"1.2541","1.2558","1.2443","1.2447"
07/08/2021,"1.2482","1.2592","1.2477","1.2534"
07/07/2021,"1.2460","1.2521","1.2423","1.2483"
07/06/2021,"1.2344","1.2496","1.2303","1.2458"
07/05/2021,"1.2318","1.2373","1.2318","1.2343"
07/02/2021,"1.2440","1.2452","1.2309","1.2326"
07/01/2021,"1.2401","1.2448","1.2365","1.2439"
06/30/2021,"1.2404","1.2425","1.2356","1.2398"
06/29/2021,"1.2338","1.2405","1.2332","1.2402"
06/28/2021,"1.2297","1.2349","1.2288","1.2337"
06/25/2021,"1.2326","1.2334","1.2272","1.2297"
06/24/2021,"1.2306","1.2343","1.2284","1.2324"
06/23/2021,"1.2306","1.2331","1.2253","1.2309"
06/22/2021,"1.2361","1.2405","1.2302","1.2308"
06/21/2021,"1.2456","1.2487","1.2355","1.2362"
06/18/2021,"1.2364","1.2481","1.2339","1.2470"
06/17/2021,"1.2278","1.2378","1.2263","1.2356"
06/16/2021,"1.2187","1.2285","1.2157","1.2277"
06/15/2021,"1.2147","1.2206","1.2131","1.2188"
06/14/2021,"1.2163","1.2172","1.2128","1.2145"
06/11/2021,"1.2098","1.2179","1.2080","1.2159"
06/10/2021,"1.2112","1.2126","1.2071","1.2097"
06/09/2021,"1.2111","1.2120","1.2059","1.2111"
06/08/2021,"1.2082","1.2119","1.2072","1.2114"
06/07/2021,"1.2084","1.2109","1.2057","1.2083"
06/04/2021,"1.2108","1.2135","1.2071","1.2088"
06/03/2021,"1.2051","1.2122","1.2030","1.2107"
06/02/2021,"1.2073","1.2093","1.2030","1.2035"
06/01/2021,"1.2064","1.2080","1.2008","1.2071"
05/31/2021,"1.2075","1.2093","1.2052","1.2065"
05/28/2021,"1.2071","1.2122","1.2064","1.2078"
05/27/2021,"1.2122","1.2144","1.2057","1.2067"
05/26/2021,"1.2068","1.2130","1.2043","1.2123"
05/25/2021,"1.2046","1.2079","1.2030","1.2067"
05/24/2021,"1.2067","1.2087","1.2041","1.2045"
05/21/2021,"1.2059","1.2096","1.2028","1.2070"
05/20/2021,"1.2128","1.2146","1.2050","1.2061"
05/19/2021,"1.2067","1.2143","1.2058","1.2135"
05/18/2021,"1.2068","1.2083","1.2014","1.2065"
05/17/2021,"1.2113","1.2138","1.2061","1.2067"
05/14/2021,"1.2163","1.2181","1.2082","1.2106"
05/13/2021,"1.2136","1.2204","1.2104","1.2162"
05/12/2021,"1.2102","1.2140","1.2048","1.2134"
05/11/2021,"1.2103","1.2127","1.2080","1.2104"
05/10/2021,"1.2135","1.2138","1.2079","1.2105"
