Date,Open,High,Low,Close
07/01/2022,"105.41","105.66","104.16","104.96"
06/30/2022,"105.94","106.09","105.13","105.41"
06/29/2022,"105.75","106.46","105.45","105.94"
06/28/2022,"105.17","106.24","104.94","105.72"
06/27/2022,"104.87","105.25","104.21","105.21"
06/24/2022,"103.86","104.92","103.48","104.85"
06/23/2022,"105.23","105.25","103.53","103.84"
06/22/2022,"105.74","105.82","104.59","105.23"
06/21/2022,"104.06","105.86","103.94","105.78"
06/20/2022,"103.38","104.16","103.38","104.06"
06/17/2022,"102.10","104.01","102.01","103.60"
06/16/2022,"103.83","104.55","101.65","102.03"
06/15/2022,"104.57","104.74","103.04","103.81"
06/14/2022,"104.23","104.70","103.70","104.57"
06/13/2022,"105.27","105.53","103.83","104.22"
06/10/2022,"105.82","105.90","104.59","105.17"
06/09/2022,"106.90","107.18","105.70","105.81"
06/08/2022,"105.81","107.22","105.71","106.90"
06/07/2022,"104.84","105.91","104.81","105.82"
06/06/2022,"103.91","104.99","103.61","104.84"
06/03/2022,"103.31","104.12","102.94","103.83"
06/02/2022,"102.83","103.35","102.46","103.31"
06/01/2022,"101.72","103.11","101.67","102.84"
05/31/2022,"100.80","101.97","100.67","101.73"
05/30/2022,"99.88","100.89","99.77","100.80"
05/27/2022,"99.48","99.96","99.29","99.92"
05/26/2022,"99.30","99.68","98.69","99.52"
05/25/2022,"98.92","99.46","98.46","99.31"
05/24/2022,"100.16","100.22","98.31","98.92"
05/23/2022,"99.59","100.18","99.25","100.17"
05/20/2022,"99.65","100.40","99.27","99.60"
05/19/2022,"99.48","100.58","99.12","99.66"
05/18/2022,"100.98","101.16","99.39","99.46"
05/17/2022,"100.55","101.12","100.27","100.98"
05/16/2022,"100.14","100.70","99.18","100.53"
05/13/2022,"98.37","100.27","98.30","100.11"
05/12/2022,"100.05","100.10","97.81","98.37"
05/11/2022,"100.13","100.76","99.57","100.04"
05/10/2022,"100.13","100.47","99.61","100.13"
05/09/2022,"101.21","101.49","100.06","100.12"
