Date,Open,High,Low,Close
05/08/2023,"0.8974","0.9049","0.8867","0.8896"
05/05/2023,"0.8861","0.8974","0.8834","0.8909"
05/04/2023,"0.8842","0.8893","0.8819","0.8858"
05/03/2023,"0.8932","0.8934","0.8834","0.8843"
05/02/2023,"0.8957","0.8996","0.8923","0.8931"
05/01/2023,"0.8950","0.8968","0.8915","0.8955"
04/28/2023,"0.8944","0.8978","0.8896","0.8944"
04/27/2023,"0.8912","0.8978","0.8902","0.8942"
04/26/2023,"0.8912","0.8927","0.8853","0.8914"
04/25/2023,"0.8885","0.8929","0.8860","0.8918"
04/24/2023,"0.8924","0.8930","0.8875","0.8876"
04/21/2023,"0.8924","0.8955","0.8905","0.8925"
04/20/2023,"0.8974","0.8985","0.8920","0.8922"
04/19/2023,"0.8964","0.9004","0.8957","0.8975"
04/18/2023,"0.8989","0.8992","0.8955","0.8963"
04/17/2023,"0.8928","0.8998","0.8921","0.8987"
04/14/2023,"0.8894","0.8960","0.8868","0.8937"
04/13/2023,"0.8964","0.8977","0.8860","0.8896"
04/12/2023,"0.9032","0.9042","0.8943","0.8962"
04/11/2023,"0.9092","0.9101","0.9027","0.9034"
04/10/2023,"0.9047","0.9121","0.9035","0.9097"
04/07/2023,"0.9050","0.9082","0.9033","0.9058"
04/06/2023,"0.9066","0.9077","0.9035","0.9047"
04/05/2023,"0.9061","0.9078","0.9008","0.9068"
04/04/2023,"0.9135","0.9144","0.9055","0.9063"
04/03/2023,"0.9151","0.9198","0.9115","0.9127"
03/31/2023,"0.9142","0.9259","0.9116","0.9152"
03/30/2023,"0.9186","0.9203","0.9126","0.9136"
03/29/2023,"0.9199","0.9224","0.9165","0.9184"
03/28/2023,"0.9154","0.9223","0.9136","0.9198"
03/27/2023,"0.9180","0.9200","0.9153","0.9156"
03/24/2023,"0.9166","0.9218","0.9123","0.9199"
03/23/2023,"0.9176","0.9180","0.9122","0.9167"
03/22/2023,"0.9222","0.9249","0.9148","0.9175"
03/21/2023,"0.9292","0.9318","0.9210","0.9225"
03/20/2023,"0.9242","0.9314","0.9238","0.9290"
03/17/2023,"0.9293","0.9301","0.9240","0.9260"
03/16/2023,"0.9333","0.9345","0.9231","0.9295"
03/15/2023,"0.9141","0.9342","0.9122","0.9335"
03/14/2023,"0.9121","0.9166","0.9096","0.9142"
03/13/2023,"0.9201","0.9209","0.9071","0.9118"
03/10/2023,"0.9327","0.9340","0.9175","0.9215"
03/09/2023,"0.9416","0.9425","0.9323","0.9328"
03/08/2023,"0.9415","0.9439","0.9390","0.9419"
03/07/2023,"0.9308","0.9428","0.9285","0.9423"
03/06/2023,"0.9363","0.9374","0.9304","0.9307"
03/03/2023,"0.9425","0.9428","0.9358","0.9359"
03/02/2023,"0.9387","0.9442","0.9387","0.9422"
03/01/2023,"0.9423","0.9431","0.9350","0.9398"
02/28/2023,"0.9357","0.9424","0.9342","0.9421"
02/27/2023,"0.9407","0.9433","0.9344","0.9358"
02/24/2023,"0.9339","0.9415","0.9326","0.9408"
02/23/2023,"0.9313","0.9351","0.9289","0.9342"
02/22/2023,"0.9267","0.9319","0.9252","0.9315"
02/21/2023,"0.9236","0.9285","0.9228","0.9279"
02/20/2023,"0.9250","0.9347","0.9141","0.9235"
02/17/2023,"0.9250","0.9333","0.9239","0.9245"
02/16/2023,"0.9239","0.9273","0.9214","0.9257"
02/15/2023,"0.9216","0.9264","0.9210","0.9237"
02/14/2023,"0.9193","0.9236","0.9138","0.9217"
02/13/2023,"0.9250","0.9262","0.9191","0.9195"
02/10/2023,"0.9222","0.9254","0.9197","0.9238"
02/09/2023,"0.9211","0.9230","0.9160","0.9223"
02/08/2023,"0.9221","0.9241","0.9177","0.9210"
02/07/2023,"0.9283","0.9290","0.9194","0.9219"
02/06/2023,"0.9265","0.9292","0.9227","0.9284"
02/03/2023,"0.9133","0.9271","0.9105","0.9260"
02/02/2023,"0.9088","0.9142","0.9059","0.9132"
02/01/2023,"0.9161","0.9184","0.9069","0.9085"
01/31/2023,"0.9242","0.9289","0.9150","0.9162"
01/30/2023,"0.9225","0.9258","0.9182","0.9252"
01/27/2023,"0.9208","0.9241","0.9189","0.9212"
01/26/2023,"0.9179","0.9227","0.9159","0.9204"
01/25/2023,"0.9223","0.9247","0.9173","0.9181"
01/24/2023,"0.9222","0.9280","0.9192","0.9224"
01/23/2023,"0.9201","0.9242","0.9160","0.9218"
01/20/2023,"0.9163","0.9236","0.9141","0.9202"
01/19/2023,"0.9165","0.9191","0.9141","0.9162"
01/18/2023,"0.9220","0.9245","0.9085","0.9164"
01/17/2023,"0.9264","0.9279","0.9187","0.9222"
01/16/2023,"0.9274","0.9289","0.9219","0.9262"
01/13/2023,"0.9261","0.9318","0.9255","0.9263"
01/12/2023,"0.9312","0.9354","0.9266","0.9276"
01/11/2023,"0.9225","0.9330","0.9204","0.9313"
01/10/2023,"0.9203","0.9253","0.9195","0.9230"
01/09/2023,"0.9278","0.9299","0.9167","0.9214"
01/06/2023,"0.9358","0.9410","0.9270","0.9280"
01/05/2023,"0.9297","0.9379","0.9260","0.9364"
01/04/2023,"0.9402","0.9402","0.9254","0.9298"
01/03/2023,"0.9255","0.9400","0.9229","0.9360"
01/02/2023,"0.9246","0.9287","0.9222","0.9252"
12/30/2022,"0.9239","0.9270","0.9200","0.9251"
12/29/2022,"0.9287","0.9291","0.8458","0.9233"
12/28/2022,"0.9293","0.9308","0.9246","0.9291"
12/27/2022,"0.9319","0.9333","0.9269","0.9290"
12/26/2022,"0.9333","0.9343","0.8491","0.9320"
12/23/2022,"0.9312","0.9346","0.9284","0.9336"
12/22/2022,"0.9267","0.9325","0.9226","0.9311"
12/21/2022,"0.9259","0.9290","0.9238","0.9266"
12/20/2022,"0.9286","0.9309","0.9242","0.9261"
12/19/2022,"0.9319","0.9352","0.9283","0.9287"
12/16/2022,"0.9284","0.9531","0.9248","0.9342"
12/15/2022,"0.9242","0.9321","0.9232","0.9288"
12/14/2022,"0.9288","0.9302","0.9215","0.9245"
12/13/2022,"0.9362","0.9376","0.9232","0.9284"
12/12/2022,"0.9349","0.9381","0.9313","0.9361"
12/09/2022,"0.9364","0.9405","0.9313","0.9345"
12/08/2022,"0.9408","0.9428","0.9344","0.9365"
12/07/2022,"0.9417","0.9439","0.9363","0.9407"
12/06/2022,"0.9425","0.9459","0.9381","0.9425"
12/05/2022,"0.9360","0.9437","0.9330","0.9427"
