time,open,high,low,close,volume
2024-06-19T06:15:00.000000000Z,0.66712,0.66728,0.66710,0.66725,95
2024-06-19T06:20:00.000000000Z,0.66722,0.66722,0.66702,0.66716,105
2024-06-19T06:25:00.000000000Z,0.66715,0.66717,0.66704,0.66706,63
2024-06-19T06:30:00.000000000Z,0.66708,0.66712,0.66692,0.66712,113
2024-06-19T06:35:00.000000000Z,0.66712,0.66721,0.66700,0.66701,62
2024-06-19T06:40:00.000000000Z,0.66700,0.66720,0.66700,0.66714,59
2024-06-19T06:45:00.000000000Z,0.66712,0.66720,0.66700,0.66700,141
2024-06-19T06:50:00.000000000Z,0.66700,0.66711,0.66680,0.66700,145
2024-06-19T06:55:00.000000000Z,0.66700,0.66706,0.66688,0.66702,86
2024-06-19T07:00:00.000000000Z,0.66705,0.66740,0.66705,0.66734,189
2024-06-19T07:05:00.000000000Z,0.66738,0.66750,0.66728,0.66740,135
2024-06-19T07:10:00.000000000Z,0.66740,0.66752,0.66717,0.66717,175
2024-06-19T07:15:00.000000000Z,0.66718,0.66718,0.66674,0.66680,160
2024-06-19T07:20:00.000000000Z,0.66678,0.66706,0.66665,0.66692,147
2024-06-19T07:25:00.000000000Z,0.66688,0.66706,0.66688,0.66700,68
2024-06-19T07:30:00.000000000Z,0.66698,0.66718,0.66692,0.66717,127
2024-06-19T07:35:00.000000000Z,0.66718,0.66732,0.66716,0.66718,144
2024-06-19T07:40:00.000000000Z,0.66719,0.66728,0.66706,0.66712,72
2024-06-19T07:45:00.000000000Z,0.66710,0.66721,0.66700,0.66715,112
2024-06-19T07:50:00.000000000Z,0.66716,0.66724,0.66708,0.66724,39
2024-06-19T07:55:00.000000000Z,0.66722,0.66728,0.66710,0.66722,113
2024-06-19T08:00:00.000000000Z,0.66724,0.66728,0.66698,0.66700,146
2024-06-19T08:05:00.000000000Z,0.66700,0.66712,0.66698,0.66712,95
2024-06-19T08:10:00.000000000Z,0.66710,0.66726,0.66704,0.66720,129
2024-06-19T08:15:00.000000000Z,0.66720,0.66730,0.66719,0.66724,59
2024-06-19T08:20:00.000000000Z,0.66724,0.66731,0.66714,0.66731,90
2024-06-19T08:25:00.000000000Z,0.66730,0.66745,0.66719,0.66719,81
2024-06-19T08:30:00.000000000Z,0.66718,0.66730,0.66716,0.66728,139
2024-06-19T08:35:00.000000000Z,0.66726,0.66728,0.66705,0.66708,81
2024-06-19T08:40:00.000000000Z,0.66707,0.66711,0.66695,0.66700,82
2024-06-19T08:45:00.000000000Z,0.66700,0.66722,0.66699,0.66719,76
2024-06-19T08:50:00.000000000Z,0.66718,0.66718,0.66700,0.66705,82
2024-06-19T08:55:00.000000000Z,0.66706,0.66712,0.66702,0.66710,75
2024-06-19T09:00:00.000000000Z,0.66708,0.66720,0.66702,0.66702,53
2024-06-19T09:05:00.000000000Z,0.66704,0.66719,0.66703,0.66711,120
2024-06-19T09:10:00.000000000Z,0.66714,0.66736,0.66714,0.66736,66
2024-06-19T09:15:00.000000000Z,0.66734,0.66758,0.66732,0.66756,92
2024-06-19T09:20:00.000000000Z,0.66752,0.66760,0.66739,0.66742,44
2024-06-19T09:25:00.000000000Z,0.66743,0.66748,0.66734,0.66744,112
2024-06-19T09:30:00.000000000Z,0.66740,0.66744,0.66725,0.66742,100
2024-06-19T09:35:00.000000000Z,0.66740,0.66744,0.66724,0.66732,108
2024-06-19T09:40:00.000000000Z,0.66732,0.66738,0.66695,0.66695,81
2024-06-19T09:45:00.000000000Z,0.66691,0.66692,0.66680,0.66682,56
2024-06-19T09:50:00.000000000Z,0.66681,0.66712,0.66681,0.66706,52
2024-06-19T09:55:00.000000000Z,0.66706,0.66708,0.66694,0.66700,66
2024-06-19T10:00:00.000000000Z,0.66698,0.66700,0.66694,0.66695,53
2024-06-19T10:05:00.000000000Z,0.66690,0.66690,0.66680,0.66686,45
2024-06-19T10:10:00.000000000Z,0.66688,0.66696,0.66686,0.66692,47
2024-06-19T10:15:00.000000000Z,0.66691,0.66710,0.66690,0.66700,81
2024-06-19T10:20:00.000000000Z,0.66700,0.66718,0.66700,0.66716,73
2024-06-19T10:25:00.000000000Z,0.66716,0.66720,0.66708,0.66708,23
2024-06-19T10:30:00.000000000Z,0.66708,0.66730,0.66706,0.66730,79
2024-06-19T10:35:00.000000000Z,0.66730,0.66744,0.66724,0.66736,37
2024-06-19T10:40:00.000000000Z,0.66736,0.66742,0.66732,0.66737,50
2024-06-19T10:45:00.000000000Z,0.66738,0.66752,0.66738,0.66743,76
2024-06-19T10:50:00.000000000Z,0.66744,0.66752,0.66738,0.66747,68
2024-06-19T10:55:00.000000000Z,0.66748,0.66748,0.66728,0.66730,88
2024-06-19T11:00:00.000000000Z,0.66730,0.66734,0.66720,0.66727,142
2024-06-19T11:05:00.000000000Z,0.66726,0.66726,0.66708,0.66710,72
2024-06-19T11:10:00.000000000Z,0.66710,0.66726,0.66710,0.66716,89
2024-06-19T11:15:00.000000000Z,0.66712,0.66712,0.66693,0.66693,46
2024-06-19T11:20:00.000000000Z,0.66698,0.66706,0.66696,0.66696,63
2024-06-19T11:25:00.000000000Z,0.66696,0.66706,0.66696,0.66705,83
2024-06-19T11:30:00.000000000Z,0.66706,0.66721,0.66705,0.66716,34
2024-06-19T11:35:00.000000000Z,0.66716,0.66726,0.66714,0.66723,62
2024-06-19T11:40:00.000000000Z,0.66726,0.66738,0.66720,0.66725,75
2024-06-19T11:45:00.000000000Z,0.66726,0.66741,0.66716,0.66716,62
2024-06-19T11:50:00.000000000Z,0.66718,0.66722,0.66712,0.66717,49
2024-06-19T11:55:00.000000000Z,0.66716,0.66716,0.66686,0.66700,71
2024-06-19T12:00:00.000000000Z,0.66700,0.66708,0.66685,0.66687,120
2024-06-19T12:05:00.000000000Z,0.66686,0.66688,0.66662,0.66666,72
2024-06-19T12:10:00.000000000Z,0.66664,0.66666,0.66652,0.66662,83
2024-06-19T12:15:00.000000000Z,0.66662,0.66670,0.66650,0.66656,75
2024-06-19T12:20:00.000000000Z,0.66660,0.66672,0.66654,0.66671,77
2024-06-19T12:25:00.000000000Z,0.66670,0.66672,0.66664,0.66668,87
2024-06-19T12:30:00.000000000Z,0.66667,0.66690,0.66667,0.66688,96
2024-06-19T12:35:00.000000000Z,0.66688,0.66688,0.66662,0.66662,78
2024-06-19T12:40:00.000000000Z,0.66663,0.66667,0.66655,0.66662,101
2024-06-19T12:45:00.000000000Z,0.66658,0.66674,0.66656,0.66666,54
2024-06-19T12:50:00.000000000Z,0.66666,0.66700,0.66665,0.66696,108
2024-06-19T12:55:00.000000000Z,0.66702,0.66709,0.66696,0.66704,62
2024-06-19T13:00:00.000000000Z,0.66708,0.66713,0.66700,0.66713,100
2024-06-19T13:05:00.000000000Z,0.66712,0.66716,0.66696,0.66714,102
2024-06-19T13:10:00.000000000Z,0.66714,0.66722,0.66696,0.66696,122
2024-06-19T13:15:00.000000000Z,0.66698,0.66704,0.66678,0.66704,87
2024-06-19T13:20:00.000000000Z,0.66704,0.66704,0.66690,0.66700,54
2024-06-19T13:25:00.000000000Z,0.66703,0.66712,0.66695,0.66700,79
2024-06-19T13:30:00.000000000Z,0.66701,0.66704,0.66680,0.66689,93
2024-06-19T13:35:00.000000000Z,0.66686,0.66696,0.66680,0.66684,84
2024-06-19T13:40:00.000000000Z,0.66688,0.66704,0.66685,0.66704,63
2024-06-19T13:45:00.000000000Z,0.66701,0.66710,0.66693,0.66700,75
2024-06-19T13:50:00.000000000Z,0.66698,0.66705,0.66672,0.66694,124
2024-06-19T13:55:00.000000000Z,0.66696,0.66716,0.66696,0.66712,62
2024-06-19T14:00:00.000000000Z,0.66710,0.66726,0.66708,0.66718,124
2024-06-19T14:05:00.000000000Z,0.66722,0.66726,0.66706,0.66718,79
2024-06-19T14:10:00.000000000Z,0.66716,0.66720,0.66708,0.66716,58
2024-06-19T14:15:00.000000000Z,0.66712,0.66728,0.66706,0.66727,83
2024-06-19T14:20:00.000000000Z,0.66726,0.66731,0.66712,0.66718,48
2024-06-19T14:25:00.000000000Z,0.66717,0.66730,0.66717,0.66726,108
2024-06-19T14:30:00.000000000Z,0.66725,0.66728,0.66703,0.66706,58
2024-06-19T14:35:00.000000000Z,0.66703,0.66703,0.66686,0.66686,61
2024-06-19T14:40:00.000000000Z,0.66682,0.66692,0.66681,0.66689,44
2024-06-19T14:45:00.000000000Z,0.66694,0.66726,0.66692,0.66726,79
2024-06-19T14:50:00.000000000Z,0.66726,0.66736,0.66720,0.66727,57
2024-06-19T14:55:00.000000000Z,0.66730,0.66752,0.66722,0.66750,242
2024-06-19T15:00:00.000000000Z,0.66748,0.66774,0.66747,0.66755,127
2024-06-19T15:05:00.000000000Z,0.66752,0.66754,0.66730,0.66754,77
2024-06-19T15:10:00.000000000Z,0.66757,0.66758,0.66736,0.66736,11
2024-06-19T15:15:00.000000000Z,0.66737,0.66740,0.66720,0.66730,58
2024-06-19T15:20:00.000000000Z,0.66727,0.66727,0.66702,0.66712,42
2024-06-19T15:25:00.000000000Z,0.66710,0.66716,0.66696,0.66710,88
2024-06-19T15:30:00.000000000Z,0.66713,0.66719,0.66710,0.66717,31
2024-06-19T15:35:00.000000000Z,0.66714,0.66720,0.66712,0.66716,6
2024-06-19T15:40:00.000000000Z,0.66716,0.66724,0.66714,0.66716,47
2024-06-19T15:45:00.000000000Z,0.66715,0.66726,0.66714,0.66716,51
2024-06-19T15:50:00.000000000Z,0.66717,0.66728,0.66717,0.66726,36
2024-06-19T15:55:00.000000000Z,0.66726,0.66741,0.66726,0.66738,30
2024-06-19T16:00:00.000000000Z,0.66740,0.66749,0.66739,0.66739,22
