time,open,high,low,close,volume
2024-06-06T11:36:00.000000000Z,1.08686,1.08692,1.08680,1.08680,94
2024-06-06T11:40:00.000000000Z,1.08681,1.08681,1.08657,1.08672,125
2024-06-06T11:44:00.000000000Z,1.08670,1.08681,1.08664,1.08665,128
2024-06-06T11:48:00.000000000Z,1.08663,1.08671,1.08658,1.08665,177
2024-06-06T11:52:00.000000000Z,1.08667,1.08672,1.08640,1.08651,174
2024-06-06T11:56:00.000000000Z,1.08650,1.08678,1.08620,1.08676,371
2024-06-06T12:00:00.000000000Z,1.08677,1.08684,1.08668,1.08675,211
2024-06-06T12:04:00.000000000Z,1.08674,1.08678,1.08644,1.08653,215
2024-06-06T12:08:00.000000000Z,1.08652,1.08672,1.08646,1.08672,125
2024-06-06T12:12:00.000000000Z,1.08671,1.08839,1.08646,1.08806,511
2024-06-06T12:16:00.000000000Z,1.08802,1.08840,1.08733,1.08840,960
2024-06-06T12:20:00.000000000Z,1.08843,1.08879,1.08814,1.08875,666
2024-06-06T12:24:00.000000000Z,1.08874,1.08945,1.08873,1.08915,498
2024-06-06T12:28:00.000000000Z,1.08914,1.09021,1.08895,1.08973,1042
2024-06-06T12:32:00.000000000Z,1.08972,1.08987,1.08912,1.08932,739
2024-06-06T12:36:00.000000000Z,1.08931,1.08931,1.08859,1.08868,603
2024-06-06T12:40:00.000000000Z,1.08865,1.08877,1.08800,1.08857,516
2024-06-06T12:44:00.000000000Z,1.08856,1.08885,1.08838,1.08844,405
2024-06-06T12:48:00.000000000Z,1.08842,1.08854,1.08751,1.08780,696
2024-06-06T12:52:00.000000000Z,1.08779,1.08813,1.08760,1.08782,579
2024-06-06T12:56:00.000000000Z,1.08780,1.08840,1.08779,1.08817,419
2024-06-06T13:00:00.000000000Z,1.08814,1.08868,1.08804,1.08814,644
2024-06-06T13:04:00.000000000Z,1.08814,1.08816,1.08722,1.08745,635
2024-06-06T13:08:00.000000000Z,1.08748,1.08814,1.08746,1.08780,415
2024-06-06T13:12:00.000000000Z,1.08783,1.08871,1.08775,1.08809,909
2024-06-06T13:16:00.000000000Z,1.08807,1.08824,1.08752,1.08765,491
2024-06-06T13:20:00.000000000Z,1.08766,1.08766,1.08718,1.08762,523
2024-06-06T13:24:00.000000000Z,1.08760,1.08836,1.08760,1.08809,503
2024-06-06T13:28:00.000000000Z,1.08811,1.08838,1.08810,1.08826,501
2024-06-06T13:32:00.000000000Z,1.08827,1.08859,1.08814,1.08818,587
2024-06-06T13:36:00.000000000Z,1.08816,1.08886,1.08816,1.08878,561
2024-06-06T13:40:00.000000000Z,1.08880,1.08909,1.08848,1.08850,506
2024-06-06T13:44:00.000000000Z,1.08850,1.08854,1.08816,1.08824,420
2024-06-06T13:48:00.000000000Z,1.08826,1.08898,1.08822,1.08895,395
2024-06-06T13:52:00.000000000Z,1.08894,1.08899,1.08858,1.08879,340
2024-06-06T13:56:00.000000000Z,1.08878,1.08880,1.08831,1.08852,264
2024-06-06T14:00:00.000000000Z,1.08853,1.08914,1.08850,1.08895,279
2024-06-06T14:04:00.000000000Z,1.08898,1.08899,1.08867,1.08878,334
2024-06-06T14:08:00.000000000Z,1.08880,1.08895,1.08802,1.08802,344
2024-06-06T14:12:00.000000000Z,1.08800,1.08812,1.08782,1.08804,253
2024-06-06T14:16:00.000000000Z,1.08804,1.08804,1.08756,1.08770,312
2024-06-06T14:20:00.000000000Z,1.08770,1.08785,1.08760,1.08770,274
2024-06-06T14:24:00.000000000Z,1.08772,1.08775,1.08728,1.08730,301
2024-06-06T14:28:00.000000000Z,1.08731,1.08752,1.08730,1.08742,294
2024-06-06T14:32:00.000000000Z,1.08740,1.08772,1.08740,1.08763,283
2024-06-06T14:36:00.000000000Z,1.08762,1.08787,1.08759,1.08787,286
2024-06-06T14:40:00.000000000Z,1.08786,1.08787,1.08760,1.08762,289
2024-06-06T14:44:00.000000000Z,1.08760,1.08826,1.08758,1.08806,384
2024-06-06T14:48:00.000000000Z,1.08804,1.08804,1.08741,1.08759,359
2024-06-06T14:52:00.000000000Z,1.08758,1.08793,1.08756,1.08775,339
2024-06-06T14:56:00.000000000Z,1.08776,1.08787,1.08760,1.08780,315
2024-06-06T15:00:00.000000000Z,1.08776,1.08816,1.08776,1.08809,353
2024-06-06T15:04:00.000000000Z,1.08810,1.08840,1.08810,1.08827,280
2024-06-06T15:08:00.000000000Z,1.08826,1.08837,1.08807,1.08810,287
2024-06-06T15:12:00.000000000Z,1.08807,1.08841,1.08807,1.08838,270
2024-06-06T15:16:00.000000000Z,1.08840,1.08848,1.08811,1.08818,289
2024-06-06T15:20:00.000000000Z,1.08816,1.08825,1.08813,1.08814,217
2024-06-06T15:24:00.000000000Z,1.08814,1.08848,1.08809,1.08848,224
2024-06-06T15:28:00.000000000Z,1.08848,1.08870,1.08847,1.08852,175
2024-06-06T15:32:00.000000000Z,1.08850,1.08854,1.08813,1.08814,212
2024-06-06T15:36:00.000000000Z,1.08814,1.08826,1.08812,1.08818,183
2024-06-06T15:40:00.000000000Z,1.08819,1.08830,1.08818,1.08827,110
2024-06-06T15:44:00.000000000Z,1.08828,1.08833,1.08820,1.08827,154
