time,open,high,low,close,volume
2024-05-09T23:00:00.000000000Z,1.07849,1.07855,1.07812,1.07817,592
2024-05-10T00:00:00.000000000Z,1.07818,1.07822,1.07766,1.07792,1352
2024-05-10T01:00:00.000000000Z,1.07793,1.07827,1.07760,1.07760,2136
2024-05-10T02:00:00.000000000Z,1.07761,1.07777,1.07732,1.07740,1507
2024-05-10T03:00:00.000000000Z,1.07742,1.07767,1.07738,1.07760,988
2024-05-10T04:00:00.000000000Z,1.07762,1.07770,1.07740,1.07741,508
2024-05-10T05:00:00.000000000Z,1.07740,1.07770,1.07738,1.07756,977
2024-05-10T06:00:00.000000000Z,1.07753,1.07834,1.07716,1.07770,2694
2024-05-10T07:00:00.000000000Z,1.07772,1.07842,1.07762,1.07812,3719
2024-05-10T08:00:00.000000000Z,1.07811,1.07868,1.07772,1.07807,3070
2024-05-10T09:00:00.000000000Z,1.07810,1.07862,1.07794,1.07798,2429
2024-05-10T10:00:00.000000000Z,1.07797,1.07820,1.07756,1.07785,2107
2024-05-10T11:00:00.000000000Z,1.07784,1.07808,1.07754,1.07794,2172
2024-05-10T12:00:00.000000000Z,1.07794,1.07814,1.07663,1.07702,3362
2024-05-10T13:00:00.000000000Z,1.07701,1.07902,1.07697,1.07875,3355
2024-05-10T14:00:00.000000000Z,1.07867,1.07894,1.07604,1.07641,5685
2024-05-10T15:00:00.000000000Z,1.07638,1.07725,1.07626,1.07722,2682
2024-05-10T16:00:00.000000000Z,1.07724,1.07796,1.07695,1.07759,1980
2024-05-10T17:00:00.000000000Z,1.07763,1.07776,1.07733,1.07743,1095
2024-05-10T18:00:00.000000000Z,1.07742,1.07743,1.07699,1.07736,1029
2024-05-10T19:00:00.000000000Z,1.07735,1.07759,1.07718,1.07719,950
2024-05-10T20:00:00.000000000Z,1.07718,1.07722,1.07686,1.07708,1011
2024-05-12T21:00:00.000000000Z,1.07730,1.07730,1.07680,1.07716,574
2024-05-12T22:00:00.000000000Z,1.07723,1.07734,1.07709,1.07730,584
2024-05-12T23:00:00.000000000Z,1.07728,1.07754,1.07701,1.07704,1172
2024-05-13T00:00:00.000000000Z,1.07702,1.07725,1.07683,1.07694,1828
2024-05-13T01:00:00.000000000Z,1.07692,1.07733,1.07670,1.07689,2282
2024-05-13T02:00:00.000000000Z,1.07690,1.07725,1.07658,1.07712,1635
2024-05-13T03:00:00.000000000Z,1.07712,1.07724,1.07692,1.07716,1435
2024-05-13T04:00:00.000000000Z,1.07716,1.07725,1.07692,1.07697,905
2024-05-13T05:00:00.000000000Z,1.07696,1.07749,1.07695,1.07731,1249
2024-05-13T06:00:00.000000000Z,1.07732,1.07760,1.07689,1.07702,1593
2024-05-13T07:00:00.000000000Z,1.07706,1.07800,1.07692,1.07758,3735
2024-05-13T08:00:00.000000000Z,1.07756,1.07846,1.07736,1.07838,2478
2024-05-13T09:00:00.000000000Z,1.07840,1.07890,1.07816,1.07828,2182
2024-05-13T10:00:00.000000000Z,1.07826,1.07851,1.07774,1.07818,1964
2024-05-13T11:00:00.000000000Z,1.07817,1.07946,1.07814,1.07894,2071
2024-05-13T12:00:00.000000000Z,1.07895,1.08000,1.07889,1.07982,2581
2024-05-13T13:00:00.000000000Z,1.07982,1.08070,1.07970,1.08043,3039
2024-05-13T14:00:00.000000000Z,1.08044,1.08054,1.07956,1.08040,2718
2024-05-13T15:00:00.000000000Z,1.08041,1.08043,1.07894,1.07955,4008
2024-05-13T16:00:00.000000000Z,1.07954,1.07990,1.07933,1.07935,1518
2024-05-13T17:00:00.000000000Z,1.07933,1.07942,1.07871,1.07917,1349
2024-05-13T18:00:00.000000000Z,1.07916,1.07937,1.07892,1.07897,1360
2024-05-13T19:00:00.000000000Z,1.07896,1.07899,1.07868,1.07889,1136
2024-05-13T20:00:00.000000000Z,1.07890,1.07902,1.07882,1.07899,601
2024-05-13T21:00:00.000000000Z,1.07898,1.07908,1.07878,1.07906,311
2024-05-13T22:00:00.000000000Z,1.07908,1.07911,1.07888,1.07899,446
2024-05-13T23:00:00.000000000Z,1.07900,1.07938,1.07898,1.07920,461
2024-05-14T00:00:00.000000000Z,1.07921,1.07924,1.07854,1.07876,1375
2024-05-14T01:00:00.000000000Z,1.07876,1.07898,1.07844,1.07874,1370
2024-05-14T02:00:00.000000000Z,1.07875,1.07876,1.07845,1.07868,1248
2024-05-14T03:00:00.000000000Z,1.07869,1.07881,1.07854,1.07878,1030
2024-05-14T04:00:00.000000000Z,1.07880,1.07888,1.07854,1.07854,881
2024-05-14T05:00:00.000000000Z,1.07855,1.07871,1.07844,1.07866,1057
