time,open,high,low,close,volume
2024-06-12T21:00:00.000000000Z,1.08082,1.08100,1.08073,1.08096,357
2024-06-12T21:15:00.000000000Z,1.08093,1.08133,1.08085,1.08105,340
2024-06-12T21:30:00.000000000Z,1.08106,1.08118,1.08104,1.08115,90
2024-06-12T21:45:00.000000000Z,1.08117,1.08152,1.08114,1.08132,131
2024-06-12T22:00:00.000000000Z,1.08130,1.08132,1.08106,1.08110,164
2024-06-12T22:15:00.000000000Z,1.08108,1.08121,1.08108,1.08118,102
2024-06-12T22:30:00.000000000Z,1.08119,1.08149,1.08112,1.08142,210
2024-06-12T22:45:00.000000000Z,1.08141,1.08143,1.08100,1.08109,174
2024-06-12T23:00:00.000000000Z,1.08110,1.08140,1.08104,1.08138,339
2024-06-12T23:15:00.000000000Z,1.08138,1.08152,1.08136,1.08143,267
2024-06-12T23:30:00.000000000Z,1.08144,1.08149,1.08131,1.08136,223
2024-06-12T23:45:00.000000000Z,1.08136,1.08150,1.08126,1.08128,313
2024-06-13T00:00:00.000000000Z,1.08127,1.08156,1.08116,1.08138,445
2024-06-13T00:15:00.000000000Z,1.08136,1.08138,1.08116,1.08126,404
2024-06-13T00:30:00.000000000Z,1.08127,1.08143,1.08115,1.08116,298
2024-06-13T00:45:00.000000000Z,1.08116,1.08134,1.08106,1.08130,404
2024-06-13T01:00:00.000000000Z,1.08129,1.08159,1.08126,1.08138,550
2024-06-13T01:15:00.000000000Z,1.08136,1.08139,1.08103,1.08112,439
2024-06-13T01:30:00.000000000Z,1.08112,1.08144,1.08058,1.08075,761
2024-06-13T01:45:00.000000000Z,1.08076,1.08082,1.08038,1.08046,740
2024-06-13T02:00:00.000000000Z,1.08047,1.08074,1.08041,1.08058,431
2024-06-13T02:15:00.000000000Z,1.08060,1.08084,1.08048,1.08068,361
2024-06-13T02:30:00.000000000Z,1.08068,1.08073,1.08048,1.08058,455
2024-06-13T02:45:00.000000000Z,1.08058,1.08087,1.08058,1.08080,430
2024-06-13T03:00:00.000000000Z,1.08078,1.08090,1.08075,1.08086,331
2024-06-13T03:15:00.000000000Z,1.08086,1.08093,1.08060,1.08075,282
2024-06-13T03:30:00.000000000Z,1.08076,1.08078,1.08061,1.08068,300
2024-06-13T03:45:00.000000000Z,1.08068,1.08072,1.08055,1.08068,253
2024-06-13T04:00:00.000000000Z,1.08071,1.08071,1.08060,1.08062,191
2024-06-13T04:15:00.000000000Z,1.08063,1.08064,1.08044,1.08048,114
2024-06-13T04:30:00.000000000Z,1.08047,1.08050,1.08032,1.08039,244
2024-06-13T04:45:00.000000000Z,1.08042,1.08046,1.08038,1.08040,238
2024-06-13T05:00:00.000000000Z,1.08038,1.08041,1.08020,1.08024,295
2024-06-13T05:15:00.000000000Z,1.08022,1.08038,1.08004,1.08036,424
2024-06-13T05:30:00.000000000Z,1.08037,1.08050,1.08026,1.08027,374
2024-06-13T05:45:00.000000000Z,1.08028,1.08072,1.08020,1.08048,397
2024-06-13T06:00:00.000000000Z,1.08046,1.08071,1.08036,1.08038,695
2024-06-13T06:15:00.000000000Z,1.08041,1.08058,1.08033,1.08037,722
2024-06-13T06:30:00.000000000Z,1.08039,1.08066,1.08010,1.08053,668
2024-06-13T06:45:00.000000000Z,1.08052,1.08058,1.08008,1.08022,565
2024-06-13T07:00:00.000000000Z,1.08021,1.08098,1.08021,1.08093,1239
2024-06-13T07:15:00.000000000Z,1.08095,1.08136,1.08074,1.08088,1008
2024-06-13T07:30:00.000000000Z,1.08088,1.08154,1.08084,1.08149,838
2024-06-13T07:45:00.000000000Z,1.08152,1.08165,1.08126,1.08144,892
2024-06-13T08:00:00.000000000Z,1.08142,1.08146,1.08098,1.08098,978
2024-06-13T08:15:00.000000000Z,1.08096,1.08126,1.08078,1.08124,762
2024-06-13T08:30:00.000000000Z,1.08125,1.08125,1.08052,1.08068,820
2024-06-13T08:45:00.000000000Z,1.08067,1.08094,1.08052,1.08063,639
2024-06-13T09:00:00.000000000Z,1.08061,1.08102,1.08054,1.08096,563
2024-06-13T09:15:00.000000000Z,1.08094,1.08116,1.08070,1.08071,579
2024-06-13T09:30:00.000000000Z,1.08070,1.08072,1.08034,1.08048,503
2024-06-13T09:45:00.000000000Z,1.08048,1.08063,1.08016,1.08021,562
2024-06-13T10:00:00.000000000Z,1.08019,1.08054,1.08000,1.08047,530
2024-06-13T10:15:00.000000000Z,1.08046,1.08095,1.08033,1.08084,451
2024-06-13T10:30:00.000000000Z,1.08085,1.08094,1.08007,1.08014,493
2024-06-13T10:45:00.000000000Z,1.08014,1.08022,1.07932,1.07943,631
2024-06-13T11:00:00.000000000Z,1.07942,1.07949,1.07904,1.07939,640
2024-06-13T11:15:00.000000000Z,1.07941,1.07969,1.07902,1.07914,761
2024-06-13T11:30:00.000000000Z,1.07912,1.07912,1.07851,1.07855,759
2024-06-13T11:45:00.000000000Z,1.07857,1.07884,1.07828,1.07834,630
2024-06-13T12:00:00.000000000Z,1.07834,1.07858,1.07806,1.07858,986
2024-06-13T12:15:00.000000000Z,1.07857,1.07942,1.07838,1.07918,1041
2024-06-13T12:30:00.000000000Z,1.07914,1.08163,1.07858,1.07993,3953
2024-06-13T12:45:00.000000000Z,1.07992,1.08076,1.07928,1.07940,2265
2024-06-13T13:00:00.000000000Z,1.07938,1.07952,1.07892,1.07949,2010
2024-06-13T13:15:00.000000000Z,1.07948,1.08039,1.07928,1.08011,1736
2024-06-13T13:30:00.000000000Z,1.08004,1.08078,1.07987,1.08043,1680
2024-06-13T13:45:00.000000000Z,1.08041,1.08041,1.07859,1.07875,1598
2024-06-13T14:00:00.000000000Z,1.07874,1.07906,1.07828,1.07831,1216
2024-06-13T14:15:00.000000000Z,1.07832,1.07877,1.07720,1.07753,1377
2024-06-13T14:30:00.000000000Z,1.07747,1.07752,1.07654,1.07679,1481
2024-06-13T14:45:00.000000000Z,1.07680,1.07716,1.07631,1.07716,1809
2024-06-13T15:00:00.000000000Z,1.07716,1.07724,1.07620,1.07664,1277
2024-06-13T15:15:00.000000000Z,1.07668,1.07668,1.07566,1.07593,807
2024-06-13T15:30:00.000000000Z,1.07594,1.07667,1.07592,1.07602,813
2024-06-13T15:45:00.000000000Z,1.07600,1.07609,1.07534,1.07555,1022
2024-06-13T16:00:00.000000000Z,1.07550,1.07558,1.07467,1.07468,927
2024-06-13T16:15:00.000000000Z,1.07470,1.07481,1.07410,1.07428,888
2024-06-13T16:30:00.000000000Z,1.07428,1.07436,1.07360,1.07363,765
2024-06-13T16:45:00.000000000Z,1.07365,1.07370,1.07329,1.07353,874
2024-06-13T17:00:00.000000000Z,1.07352,1.07406,1.07352,1.07386,1128
2024-06-13T17:15:00.000000000Z,1.07384,1.07400,1.07363,1.07394,654
2024-06-13T17:30:00.000000000Z,1.07396,1.07419,1.07387,1.07412,577
2024-06-13T17:45:00.000000000Z,1.07410,1.07441,1.07408,1.07424,530
2024-06-13T18:00:00.000000000Z,1.07421,1.07431,1.07404,1.07421,521
2024-06-13T18:15:00.000000000Z,1.07423,1.07424,1.07383,1.07392,414
2024-06-13T18:30:00.000000000Z,1.07390,1.07406,1.07360,1.07406,365
2024-06-13T18:45:00.000000000Z,1.07406,1.07407,1.07390,1.07394,353
2024-06-13T19:00:00.000000000Z,1.07392,1.07418,1.07381,1.07410,418
2024-06-13T19:15:00.000000000Z,1.07407,1.07417,1.07388,1.07408,370
2024-06-13T19:30:00.000000000Z,1.07406,1.07428,1.07394,1.07415,340
2024-06-13T19:45:00.000000000Z,1.07414,1.07432,1.07406,1.07408,413
