time,open,high,low,close,volume
2024-06-04T09:40:00.000000000Z,1.08786,1.08802,1.08754,1.08773,628
2024-06-04T09:50:00.000000000Z,1.08772,1.08773,1.08714,1.08719,591
2024-06-04T10:00:00.000000000Z,1.08718,1.08718,1.08662,1.08678,681
2024-06-04T10:10:00.000000000Z,1.08677,1.08695,1.08655,1.08680,538
2024-06-04T10:20:00.000000000Z,1.08680,1.08691,1.08650,1.08654,535
2024-06-04T10:30:00.000000000Z,1.08651,1.08681,1.08644,1.08662,656
2024-06-04T10:40:00.000000000Z,1.08663,1.08684,1.08631,1.08681,594
2024-06-04T10:50:00.000000000Z,1.08680,1.08705,1.08646,1.08664,593
2024-06-04T11:00:00.000000000Z,1.08665,1.08688,1.08621,1.08634,561
2024-06-04T11:10:00.000000000Z,1.08634,1.08688,1.08634,1.08684,682
2024-06-04T11:20:00.000000000Z,1.08682,1.08699,1.08676,1.08681,367
2024-06-04T11:30:00.000000000Z,1.08684,1.08707,1.08680,1.08690,472
2024-06-04T11:40:00.000000000Z,1.08689,1.08689,1.08610,1.08628,597
2024-06-04T11:50:00.000000000Z,1.08626,1.08634,1.08590,1.08614,649
2024-06-04T12:00:00.000000000Z,1.08614,1.08670,1.08614,1.08647,950
2024-06-04T12:10:00.000000000Z,1.08646,1.08692,1.08646,1.08675,691
2024-06-04T12:20:00.000000000Z,1.08677,1.08694,1.08665,1.08675,716
2024-06-04T12:30:00.000000000Z,1.08677,1.08702,1.08651,1.08658,604
2024-06-04T12:40:00.000000000Z,1.08658,1.08678,1.08648,1.08664,658
2024-06-04T12:50:00.000000000Z,1.08664,1.08680,1.08622,1.08648,651
2024-06-04T13:00:00.000000000Z,1.08648,1.08660,1.08631,1.08638,636
2024-06-04T13:10:00.000000000Z,1.08637,1.08656,1.08620,1.08646,588
2024-06-04T13:20:00.000000000Z,1.08647,1.08690,1.08644,1.08671,542
2024-06-04T13:30:00.000000000Z,1.08670,1.08701,1.08657,1.08697,606
2024-06-04T13:40:00.000000000Z,1.08696,1.08708,1.08688,1.08699,636
2024-06-04T13:50:00.000000000Z,1.08702,1.08718,1.08652,1.08663,649
2024-06-04T14:00:00.000000000Z,1.08676,1.08799,1.08658,1.08662,2740
2024-06-04T14:10:00.000000000Z,1.08663,1.08712,1.08633,1.08688,1537
2024-06-04T14:20:00.000000000Z,1.08685,1.08718,1.08650,1.08704,1175
