time,open,high,low,close,volume
2023-06-21T21:00:00.000000000Z,1.09866,1.10037,1.09798,1.09930,27996
2023-06-22T09:00:00.000000000Z,1.09930,1.10120,1.09485,1.09558,56443
2023-06-22T21:00:00.000000000Z,1.09584,1.09594,1.08486,1.08491,39286
2023-06-23T09:00:00.000000000Z,1.08491,1.09027,1.08444,1.08960,51754
2023-06-25T21:00:00.000000000Z,1.08990,1.09111,1.08874,1.08919,33912
2023-06-26T09:00:00.000000000Z,1.08918,1.09202,1.08908,1.09050,38955
2023-06-26T21:00:00.000000000Z,1.09074,1.09439,1.09020,1.09396,31763
2023-06-27T09:00:00.000000000Z,1.09394,1.09766,1.09262,1.09608,50840
2023-06-27T21:00:00.000000000Z,1.09604,1.09630,1.09361,1.09530,31802
2023-06-28T09:00:00.000000000Z,1.09524,1.09623,1.08968,1.09128,54458
2023-06-28T21:00:00.000000000Z,1.09138,1.09219,1.08808,1.09144,32735
2023-06-29T09:00:00.000000000Z,1.09148,1.09414,1.08603,1.08644,56239
2023-06-29T21:00:00.000000000Z,1.08650,1.08756,1.08354,1.08390,31068
2023-06-30T09:00:00.000000000Z,1.08370,1.09318,1.08360,1.09110,57653
2023-07-02T21:00:00.000000000Z,1.09110,1.09183,1.08704,1.08864,29489
2023-07-03T09:00:00.000000000Z,1.08864,1.09341,1.08761,1.09144,41149
2023-07-03T21:00:00.000000000Z,1.09121,1.09165,1.08920,1.08956,20344
2023-07-04T09:00:00.000000000Z,1.08956,1.09076,1.08768,1.08780,21577
2023-07-04T21:00:00.000000000Z,1.08824,1.09080,1.08664,1.08881,29075
2023-07-05T09:00:00.000000000Z,1.08880,1.09022,1.08510,1.08534,47979
2023-07-05T21:00:00.000000000Z,1.08574,1.08753,1.08338,1.08641,31959
2023-07-06T09:00:00.000000000Z,1.08642,1.09006,1.08336,1.08921,65611
2023-07-06T21:00:00.000000000Z,1.08892,1.09004,1.08670,1.08780,29313
2023-07-07T09:00:00.000000000Z,1.08779,1.09733,1.08700,1.09688,62264
2023-07-09T21:00:00.000000000Z,1.09610,1.09698,1.09451,1.09648,32039
2023-07-10T09:00:00.000000000Z,1.09647,1.10016,1.09436,1.10012,44737
2023-07-10T21:00:00.000000000Z,1.10016,1.10274,1.09966,1.10028,31250
2023-07-11T09:00:00.000000000Z,1.10028,1.10128,1.09769,1.10087,37866
2023-07-11T21:00:00.000000000Z,1.10043,1.10369,1.10034,1.10223,30976
2023-07-12T09:00:00.000000000Z,1.10220,1.11405,1.10138,1.11316,59498
2023-07-12T21:00:00.000000000Z,1.11329,1.11702,1.11281,1.11610,34909
2023-07-13T09:00:00.000000000Z,1.11610,1.12280,1.11551,1.12264,53810
2023-07-13T21:00:00.000000000Z,1.12153,1.12432,1.12041,1.12312,36964
2023-07-14T09:00:00.000000000Z,1.12312,1.12451,1.12102,1.12274,51357
2023-07-16T21:00:00.000000000Z,1.12346,1.12490,1.12145,1.12380,30276
2023-07-17T09:00:00.000000000Z,1.12379,1.12462,1.12033,1.12398,46369
2023-07-17T21:00:00.000000000Z,1.12354,1.12757,1.12280,1.12374,39748
2023-07-18T09:00:00.000000000Z,1.12375,1.12702,1.12092,1.12284,65613
2023-07-18T21:00:00.000000000Z,1.12266,1.12372,1.11959,1.12326,44607
2023-07-19T09:00:00.000000000Z,1.12324,1.12402,1.11744,1.12027,56196
2023-07-19T21:00:00.000000000Z,1.12004,1.12292,1.11979,1.12084,41965
2023-07-20T09:00:00.000000000Z,1.12085,1.12168,1.11185,1.11298,56426
2023-07-20T21:00:00.000000000Z,1.11300,1.11450,1.11213,1.11284,39323
2023-07-21T09:00:00.000000000Z,1.11283,1.11382,1.11078,1.11256,46980
2023-07-23T21:00:00.000000000Z,1.11275,1.11470,1.10656,1.10710,43979
2023-07-24T09:00:00.000000000Z,1.10709,1.11092,1.10603,1.10648,52332
2023-07-24T21:00:00.000000000Z,1.10654,1.10870,1.10528,1.10648,39093
2023-07-25T09:00:00.000000000Z,1.10655,1.10678,1.10208,1.10548,41448
2023-07-25T21:00:00.000000000Z,1.10528,1.10776,1.10378,1.10755,37631
2023-07-26T09:00:00.000000000Z,1.10757,1.11070,1.10566,1.10862,72413
2023-07-26T21:00:00.000000000Z,1.10825,1.11394,1.10773,1.11391,40769
2023-07-27T09:00:00.000000000Z,1.11394,1.11498,1.09660,1.09762,87718
2023-07-27T21:00:00.000000000Z,1.09773,1.09915,1.09436,1.09596,67366
2023-07-28T09:00:00.000000000Z,1.09598,1.10475,1.09566,1.10171,65232
2023-07-30T21:00:00.000000000Z,1.10195,1.10360,1.10053,1.10340,44621
2023-07-31T09:00:00.000000000Z,1.10345,1.10459,1.09936,1.09978,51249
2023-07-31T21:00:00.000000000Z,1.09958,1.10031,1.09702,1.09748,37778
2023-08-01T09:00:00.000000000Z,1.09749,1.09892,1.09524,1.09848,51451
2023-08-01T21:00:00.000000000Z,1.09831,1.10206,1.09761,1.09842,52504
2023-08-02T09:00:00.000000000Z,1.09842,1.09874,1.09179,1.09389,62160
2023-08-02T21:00:00.000000000Z,1.09406,1.09494,1.09122,1.09248,46792
2023-08-03T09:00:00.000000000Z,1.09247,1.09629,1.09156,1.09498,70133
2023-08-03T21:00:00.000000000Z,1.09457,1.09617,1.09378,1.09403,43146
2023-08-04T09:00:00.000000000Z,1.09404,1.10420,1.09352,1.10096,67700
2023-08-06T21:00:00.000000000Z,1.10175,1.10206,1.09709,1.09746,38452
2023-08-07T09:00:00.000000000Z,1.09743,1.10118,1.09654,1.10027,44329
2023-08-07T21:00:00.000000000Z,1.10033,1.10113,1.09736,1.09855,40945
2023-08-08T09:00:00.000000000Z,1.09856,1.09865,1.09290,1.09565,55922
2023-08-08T21:00:00.000000000Z,1.09539,1.09889,1.09518,1.09838,37742
2023-08-09T09:00:00.000000000Z,1.09837,1.09956,1.09622,1.09736,51869
2023-08-09T21:00:00.000000000Z,1.09771,1.10266,1.09674,1.10186,34145
2023-08-10T09:00:00.000000000Z,1.10185,1.10652,1.09762,1.09806,72367
2023-08-10T21:00:00.000000000Z,1.09821,1.10032,1.09796,1.09996,32927
2023-08-11T09:00:00.000000000Z,1.09994,1.10051,1.09430,1.09468,59708
