time,open,high,low,close,volume
2024-06-19T09:00:00.000000000Z,105.268,105.280,105.255,105.262,275
2024-06-19T09:05:00.000000000Z,105.262,105.290,105.262,105.277,173
2024-06-19T09:10:00.000000000Z,105.278,105.315,105.278,105.314,141
2024-06-19T09:15:00.000000000Z,105.312,105.364,105.309,105.362,197
2024-06-19T09:20:00.000000000Z,105.362,105.363,105.326,105.332,343
2024-06-19T09:25:00.000000000Z,105.334,105.343,105.318,105.336,185
2024-06-19T09:30:00.000000000Z,105.334,105.358,105.313,105.352,233
2024-06-19T09:35:00.000000000Z,105.350,105.355,105.316,105.330,169
2024-06-19T09:40:00.000000000Z,105.332,105.340,105.274,105.274,162
2024-06-19T09:45:00.000000000Z,105.274,105.274,105.253,105.256,112
2024-06-19T09:50:00.000000000Z,105.259,105.308,105.254,105.289,211
2024-06-19T09:55:00.000000000Z,105.288,105.292,105.270,105.283,143
2024-06-19T10:00:00.000000000Z,105.284,105.301,105.280,105.300,156
2024-06-19T10:05:00.000000000Z,105.296,105.300,105.270,105.278,181
2024-06-19T10:10:00.000000000Z,105.280,105.318,105.278,105.302,153
2024-06-19T10:15:00.000000000Z,105.301,105.328,105.296,105.316,157
2024-06-19T10:20:00.000000000Z,105.317,105.344,105.316,105.336,148
2024-06-19T10:25:00.000000000Z,105.336,105.340,105.316,105.316,146
2024-06-19T10:30:00.000000000Z,105.313,105.341,105.310,105.338,174
2024-06-19T10:35:00.000000000Z,105.337,105.351,105.314,105.340,172
2024-06-19T10:40:00.000000000Z,105.340,105.344,105.325,105.340,144
2024-06-19T10:45:00.000000000Z,105.342,105.350,105.338,105.340,118
2024-06-19T10:50:00.000000000Z,105.344,105.372,105.336,105.362,117
2024-06-19T10:55:00.000000000Z,105.360,105.360,105.320,105.320,207
2024-06-19T11:00:00.000000000Z,105.322,105.346,105.320,105.341,219
2024-06-19T11:05:00.000000000Z,105.340,105.342,105.324,105.326,156
2024-06-19T11:10:00.000000000Z,105.327,105.341,105.322,105.329,150
2024-06-19T11:15:00.000000000Z,105.326,105.327,105.290,105.293,110
2024-06-19T11:20:00.000000000Z,105.292,105.314,105.292,105.302,118
2024-06-19T11:25:00.000000000Z,105.302,105.312,105.294,105.299,70
2024-06-19T11:30:00.000000000Z,105.302,105.329,105.302,105.327,109
2024-06-19T11:35:00.000000000Z,105.326,105.349,105.322,105.348,118
